id,"name","path","url","type","thumbnail","extension","permissions",is_public,user_id,group_id,fileable_id,"fileable_type","created_at","updated_at"
4892,"Begoñako Andra Mari Kalea, 16-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Basauri (Begonako Andra Mari Kalea, 16)/campaigns","facades/Basauri (Begonako Andra Mari Kalea, 16)/campaigns/Begoñako Andra Mari Kalea, 16-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1124,"App\ClinicPosterDistributionFacade","2019-12-13 13:07:54","2019-12-13 13:07:54"
4893,"Basauri (Begonako Andra Mari Kalea, 16)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Basauri (Begonako Andra Mari Kalea, 16)/facadesByCampaign//","clinics/Basauri (Begonako Andra Mari Kalea, 16)/facadesByCampaign///Basauri (Begonako Andra Mari Kalea, 16)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,629,"App\ClinicCampaignFacade","2019-12-13 13:07:55","2019-12-13 13:07:55"
4894,"Lamera Ibilbidea 1-1566378054-facade-with-holders2020-01-01.jpg","facades/Bermeo (Lamera Ibilbidea 1)","facades/Bermeo (Lamera Ibilbidea 1)/Lamera Ibilbidea 1-1566378054-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,954,"App\ClinicPosterDistribution","2019-12-13 13:07:56","2019-12-13 13:07:56"
4895,"Lamera Ibilbidea 1-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Bermeo (Lamera Ibilbidea 1)/campaigns","facades/Bermeo (Lamera Ibilbidea 1)/campaigns/Lamera Ibilbidea 1-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1125,"App\ClinicPosterDistributionFacade","2019-12-13 13:07:59","2019-12-13 13:07:59"
4896,"Lope Diaz de Haro Kalea-1566378474-facade-with-holders2020-01-01.jpg","facades/Bermeo (Lamera Ibilbidea 1)","facades/Bermeo (Lamera Ibilbidea 1)/Lope Diaz de Haro Kalea-1566378474-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,955,"App\ClinicPosterDistribution","2019-12-13 13:07:59","2019-12-13 13:07:59"
4897,"Lope Diaz de Haro Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Bermeo (Lamera Ibilbidea 1)/campaigns","facades/Bermeo (Lamera Ibilbidea 1)/campaigns/Lope Diaz de Haro Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1126,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:02","2019-12-13 13:08:02"
4898,"Bermeo (Lamera Ibilbidea 1)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Bermeo (Lamera Ibilbidea 1)/facadesByCampaign//","clinics/Bermeo (Lamera Ibilbidea 1)/facadesByCampaign///Bermeo (Lamera Ibilbidea 1)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,630,"App\ClinicCampaignFacade","2019-12-13 13:08:02","2019-12-13 13:08:02"
4899,"Karmelo Kalea-facade-with-holders2020-01-01.jpg","facades/Bilbao (Aita Esteban Pernet, 2)","facades/Bilbao (Aita Esteban Pernet, 2)/Karmelo Kalea-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,957,"App\ClinicPosterDistribution","2019-12-13 13:08:04","2019-12-13 13:08:04"
4900,"Karmelo Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Bilbao (Aita Esteban Pernet, 2)/campaigns","facades/Bilbao (Aita Esteban Pernet, 2)/campaigns/Karmelo Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1127,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:07","2019-12-13 13:08:08"
4901,"Bilbao (Aita Esteban Pernet, 2)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Bilbao (Aita Esteban Pernet, 2)/facadesByCampaign//","clinics/Bilbao (Aita Esteban Pernet, 2)/facadesByCampaign///Bilbao (Aita Esteban Pernet, 2)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,631,"App\ClinicCampaignFacade","2019-12-13 13:08:08","2019-12-13 13:08:08"
4902,"Castellini-facade-with-holders2020-01-01.jpg","facades/Cartagena (Puertas de Murcia, 31-35)","facades/Cartagena (Puertas de Murcia, 31-35)/Castellini-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,959,"App\ClinicPosterDistribution","2019-12-13 13:08:11","2019-12-13 13:08:11"
4903,"Castellini-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Cartagena (Puertas de Murcia, 31-35)/campaigns","facades/Cartagena (Puertas de Murcia, 31-35)/campaigns/Castellini-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1128,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:14","2019-12-13 13:08:14"
4904,"Cartagena (Puertas de Murcia, 31-35)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Cartagena (Puertas de Murcia, 31-35)/facadesByCampaign//","clinics/Cartagena (Puertas de Murcia, 31-35)/facadesByCampaign///Cartagena (Puertas de Murcia, 31-35)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,632,"App\ClinicCampaignFacade","2019-12-13 13:08:14","2019-12-13 13:08:14"
4905,"Andra Mari Kalea, 4-facade-with-holders2020-01-01.jpg","facades/Durango (Andra Mari Kalea, 4)","facades/Durango (Andra Mari Kalea, 4)/Andra Mari Kalea, 4-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,960,"App\ClinicPosterDistribution","2019-12-13 13:08:16","2019-12-13 13:08:16"
4906,"Andra Mari Kalea, 4-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Durango (Andra Mari Kalea, 4)/campaigns","facades/Durango (Andra Mari Kalea, 4)/campaigns/Andra Mari Kalea, 4-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1129,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:20","2019-12-13 13:08:20"
4907,"Durango (Andra Mari Kalea, 4)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Durango (Andra Mari Kalea, 4)/facadesByCampaign//","clinics/Durango (Andra Mari Kalea, 4)/facadesByCampaign///Durango (Andra Mari Kalea, 4)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,633,"App\ClinicCampaignFacade","2019-12-13 13:08:20","2019-12-13 13:08:20"
4908,"Juan Bautista Uriarte Kalea, 18-1563470137-facade-with-holders2020-01-01.jpg","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)/Juan Bautista Uriarte Kalea, 18-1563470137-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,963,"App\ClinicPosterDistribution","2019-12-13 13:08:23","2019-12-13 13:08:23"
4909,"Juan Bautista Uriarte Kalea, 18-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)/campaigns","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)/campaigns/Juan Bautista Uriarte Kalea, 18-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1130,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:26","2019-12-13 13:08:26"
4910,"Lapurdi Kalea-1563470138-facade-with-holders2020-01-01.jpg","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)/Lapurdi Kalea-1563470138-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,964,"App\ClinicPosterDistribution","2019-12-13 13:08:27","2019-12-13 13:08:27"
4911,"Lapurdi Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)/campaigns","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)/campaigns/Lapurdi Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1131,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:29","2019-12-13 13:08:29"
4912,"Zuberoa Kalea-1563470138-facade-with-holders2020-01-01.jpg","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)/Zuberoa Kalea-1563470138-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,965,"App\ClinicPosterDistribution","2019-12-13 13:08:29","2019-12-13 13:08:29"
4913,"Zuberoa Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)/campaigns","facades/Galdakao (Juan Bautista Uriarte Kalea, 18)/campaigns/Zuberoa Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1132,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:32","2019-12-13 13:08:32"
4914,"Galdakao (Juan Bautista Uriarte Kalea, 18)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Galdakao (Juan Bautista Uriarte Kalea, 18)/facadesByCampaign//","clinics/Galdakao (Juan Bautista Uriarte Kalea, 18)/facadesByCampaign///Galdakao (Juan Bautista Uriarte Kalea, 18)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,634,"App\ClinicCampaignFacade","2019-12-13 13:08:32","2019-12-13 13:08:32"
4915,"Mayor, 23-1563470758-facade-with-holders2020-01-01.jpg","facades/Getxo (Mayor, 23)","facades/Getxo (Mayor, 23)/Mayor, 23-1563470758-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,966,"App\ClinicPosterDistribution","2019-12-13 13:08:34","2019-12-13 13:08:34"
4916,"Mayor, 23-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Getxo (Mayor, 23)/campaigns","facades/Getxo (Mayor, 23)/campaigns/Mayor, 23-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1133,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:37","2019-12-13 13:08:37"
4917,"Bidearte Kalea-1569929806-facade-with-holders2020-01-01.jpg","facades/Getxo (Mayor, 23)","facades/Getxo (Mayor, 23)/Bidearte Kalea-1569929806-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,967,"App\ClinicPosterDistribution","2019-12-13 13:08:37","2019-12-13 13:08:37"
4918,"Bidearte Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Getxo (Mayor, 23)/campaigns","facades/Getxo (Mayor, 23)/campaigns/Bidearte Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1134,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:40","2019-12-13 13:08:40"
4919,"Getxo (Mayor, 23)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Getxo (Mayor, 23)/facadesByCampaign//","clinics/Getxo (Mayor, 23)/facadesByCampaign///Getxo (Mayor, 23)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,635,"App\ClinicCampaignFacade","2019-12-13 13:08:40","2019-12-13 13:08:40"
4920,"de los Moros-1563470957-facade-with-holders2020-01-01.jpg","facades/Gijon (Corrida, 59)","facades/Gijon (Corrida, 59)/de los Moros-1563470957-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,644,"App\ClinicPosterDistribution","2019-12-13 13:08:42","2020-01-13 16:12:08"
4921,"de los Moros-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Gijon (Corrida, 59)/campaigns","facades/Gijon (Corrida, 59)/campaigns/de los Moros-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1135,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:45","2019-12-13 13:08:45"
4922,"Corrida, 59-1563470958-facade-with-holders2020-01-01.jpg","facades/Gijon (Corrida, 59)","facades/Gijon (Corrida, 59)/Corrida, 59-1563470958-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,645,"App\ClinicPosterDistribution","2019-12-13 13:08:45","2020-01-13 16:12:10"
4923,"Corrida, 59-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Gijon (Corrida, 59)/campaigns","facades/Gijon (Corrida, 59)/campaigns/Corrida, 59-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1136,"App\ClinicPosterDistributionFacade","2019-12-13 13:08:49","2019-12-13 13:08:49"
4924,"Gijon (Corrida, 59)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Gijon (Corrida, 59)/facadesByCampaign//","clinics/Gijon (Corrida, 59)/facadesByCampaign///Gijon (Corrida, 59)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,636,"App\ClinicCampaignFacade","2019-12-13 13:08:49","2019-12-13 13:08:49"
4925,"de Villahermosa, Duquesa-facade-with-holders2020-01-01.jpg","facades/Huesca (Coso Bajo, 3)","facades/Huesca (Coso Bajo, 3)/de Villahermosa, Duquesa-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,970,"App\ClinicPosterDistribution","2019-12-13 13:08:52","2019-12-13 13:08:52"
4926,"de Colón, 38-1563471033-facade-with-holders2020-01-01.jpg","facades/Irun (de Colon, 38)","facades/Irun (de Colon, 38)/de Colón, 38-1563471033-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,972,"App\ClinicPosterDistribution","2019-12-13 13:09:04","2019-12-13 13:09:04"
4927,"de Colón, 38-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Irun (de Colon, 38)/campaigns","facades/Irun (de Colon, 38)/campaigns/de Colón, 38-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1137,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:07","2019-12-13 13:09:07"
4928,"Irun (de Colon, 38)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Irun (de Colon, 38)/facadesByCampaign//","clinics/Irun (de Colon, 38)/facadesByCampaign///Irun (de Colon, 38)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,637,"App\ClinicCampaignFacade","2019-12-13 13:09:07","2019-12-13 13:09:07"
4929,"Juan Carlos I, 28-facade-with-holders2020-01-01.jpg","facades/Lorca (Juan Carlos I, 28)","facades/Lorca (Juan Carlos I, 28)/Juan Carlos I, 28-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,973,"App\ClinicPosterDistribution","2019-12-13 13:09:10","2019-12-13 13:09:10"
4930,"Juan Carlos I, 28-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Lorca (Juan Carlos I, 28)/campaigns","facades/Lorca (Juan Carlos I, 28)/campaigns/Juan Carlos I, 28-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1138,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:12","2019-12-13 13:09:12"
4931,"Lorca (Juan Carlos I, 28)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Lorca (Juan Carlos I, 28)/facadesByCampaign//","clinics/Lorca (Juan Carlos I, 28)/facadesByCampaign///Lorca (Juan Carlos I, 28)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,638,"App\ClinicCampaignFacade","2019-12-13 13:09:13","2019-12-13 13:09:13"
4932,"Sta. Teresa-facade-with-holders2020-01-01.jpg","facades/Molina de Segura (Rosales, 25)","facades/Molina de Segura (Rosales, 25)/Sta. Teresa-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,976,"App\ClinicPosterDistribution","2019-12-13 13:09:15","2019-12-13 13:09:15"
4933,"Sta. Teresa-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Molina de Segura (Rosales, 25)/campaigns","facades/Molina de Segura (Rosales, 25)/campaigns/Sta. Teresa-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1139,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:18","2019-12-13 13:09:18"
4934,"Rosales, 25-facade-with-holders2020-01-01.jpg","facades/Molina de Segura (Rosales, 25)","facades/Molina de Segura (Rosales, 25)/Rosales, 25-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,977,"App\ClinicPosterDistribution","2019-12-13 13:09:18","2019-12-13 13:09:18"
4935,"Rosales, 25-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Molina de Segura (Rosales, 25)/campaigns","facades/Molina de Segura (Rosales, 25)/campaigns/Rosales, 25-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1140,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:21","2019-12-13 13:09:21"
4936,"Molina de Segura (Rosales, 25)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Molina de Segura (Rosales, 25)/facadesByCampaign//","clinics/Molina de Segura (Rosales, 25)/facadesByCampaign///Molina de Segura (Rosales, 25)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,639,"App\ClinicCampaignFacade","2019-12-13 13:09:21","2019-12-13 13:09:21"
4937,"Gran Vía Escultor Fco. Salzillo, 28-facade-with-holders2020-01-01.jpg","facades/Murcia (Gran Via Escultor Fco. Salzillo, 28)","facades/Murcia (Gran Via Escultor Fco. Salzillo, 28)/Gran Vía Escultor Fco. Salzillo, 28-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,978,"App\ClinicPosterDistribution","2019-12-13 13:09:23","2019-12-13 13:09:23"
4938,"Gran Vía Escultor Fco. Salzillo, 28-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Murcia (Gran Via Escultor Fco. Salzillo, 28)/campaigns","facades/Murcia (Gran Via Escultor Fco. Salzillo, 28)/campaigns/Gran Vía Escultor Fco. Salzillo, 28-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1141,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:25","2019-12-13 13:09:25"
4939,"José Antonio Ponzoa-facade-with-holders2020-01-01.jpg","facades/Murcia (Gran Via Escultor Fco. Salzillo, 28)","facades/Murcia (Gran Via Escultor Fco. Salzillo, 28)/José Antonio Ponzoa-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,979,"App\ClinicPosterDistribution","2019-12-13 13:09:25","2019-12-13 13:09:25"
4940,"José Antonio Ponzoa-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Murcia (Gran Via Escultor Fco. Salzillo, 28)/campaigns","facades/Murcia (Gran Via Escultor Fco. Salzillo, 28)/campaigns/José Antonio Ponzoa-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1142,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:27","2019-12-13 13:09:27"
4941,"Murcia (Gran Via Escultor Fco. Salzillo, 28)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Murcia (Gran Via Escultor Fco. Salzillo, 28)/facadesByCampaign//","clinics/Murcia (Gran Via Escultor Fco. Salzillo, 28)/facadesByCampaign///Murcia (Gran Via Escultor Fco. Salzillo, 28)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,640,"App\ClinicCampaignFacade","2019-12-13 13:09:28","2019-12-13 13:09:28"
4942,"Uría, 1-facade-with-holders2020-01-01.jpg","facades/Oviedo (Uria, 1)","facades/Oviedo (Uria, 1)/Uría, 1-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,755,"App\ClinicPosterDistribution","2019-12-13 13:09:30","2020-01-13 16:17:24"
4943,"Uría, 1-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Oviedo (Uria, 1)/campaigns","facades/Oviedo (Uria, 1)/campaigns/Uría, 1-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1143,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:31","2019-12-13 13:09:31"
4944,"Oviedo (Uria, 1)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Oviedo (Uria, 1)/facadesByCampaign//","clinics/Oviedo (Uria, 1)/facadesByCampaign///Oviedo (Uria, 1)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,641,"App\ClinicCampaignFacade","2019-12-13 13:09:32","2019-12-13 13:09:32"
4945,"del Gral. Castaños-1563549130-facade-with-holders2020-01-01.jpg","facades/Portugalete (Carlos VII, 2)","facades/Portugalete (Carlos VII, 2)/del Gral. Castaños-1563549130-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,981,"App\ClinicPosterDistribution","2019-12-13 13:09:34","2019-12-13 13:09:34"
4946,"del Gral. Castaños-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Portugalete (Carlos VII, 2)/campaigns","facades/Portugalete (Carlos VII, 2)/campaigns/del Gral. Castaños-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1144,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:36","2019-12-13 13:09:36"
4947,"Carlos VII, 2-1563549131-facade-with-holders2020-01-01.jpg","facades/Portugalete (Carlos VII, 2)","facades/Portugalete (Carlos VII, 2)/Carlos VII, 2-1563549131-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,982,"App\ClinicPosterDistribution","2019-12-13 13:09:36","2019-12-13 13:09:36"
4948,"Carlos VII, 2-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Portugalete (Carlos VII, 2)/campaigns","facades/Portugalete (Carlos VII, 2)/campaigns/Carlos VII, 2-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1145,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:39","2019-12-13 13:09:39"
4949,"Portugalete (Carlos VII, 2)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Portugalete (Carlos VII, 2)/facadesByCampaign//","clinics/Portugalete (Carlos VII, 2)/facadesByCampaign///Portugalete (Carlos VII, 2)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,642,"App\ClinicCampaignFacade","2019-12-13 13:09:39","2019-12-13 13:09:39"
4950,"de Carlos VII, 1-facade-with-holders2020-01-01.jpg","facades/Portugalete (General Castanos, 31)","facades/Portugalete (General Castanos, 31)/de Carlos VII, 1-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,983,"App\ClinicPosterDistribution","2019-12-13 13:09:41","2019-12-13 13:09:41"
4951,"de Carlos VII, 1-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Portugalete (General Castanos, 31)/campaigns","facades/Portugalete (General Castanos, 31)/campaigns/de Carlos VII, 1-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1146,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:44","2019-12-13 13:09:44"
4952,"General Castaños, 31-facade-with-holders2020-01-01.jpg","facades/Portugalete (General Castanos, 31)","facades/Portugalete (General Castanos, 31)/General Castaños, 31-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,984,"App\ClinicPosterDistribution","2019-12-13 13:09:45","2019-12-13 13:09:45"
4953,"General Castaños, 31-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/Portugalete (General Castanos, 31)/campaigns","facades/Portugalete (General Castanos, 31)/campaigns/General Castaños, 31-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1147,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:48","2019-12-13 13:09:49"
4954,"Portugalete (General Castanos, 31)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","clinics/Portugalete (General Castanos, 31)/facadesByCampaign//","clinics/Portugalete (General Castanos, 31)/facadesByCampaign///Portugalete (General Castanos, 31)-Follow Up (Continuación Clínicas Especiales)-posters.pdf","application/pdf",,"pdf","740",0,1,1,643,"App\ClinicCampaignFacade","2019-12-13 13:09:49","2019-12-13 13:09:49"
4955,"Miracruz, 16-facade-with-holders2020-01-01.jpg","facades/San Sebastian (Miracruz, 16)","facades/San Sebastian (Miracruz, 16)/Miracruz, 16-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,985,"App\ClinicPosterDistribution","2019-12-13 13:09:51","2019-12-13 13:09:51"
4956,"Miracruz, 16-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/San Sebastian (Miracruz, 16)/campaigns","facades/San Sebastian (Miracruz, 16)/campaigns/Miracruz, 16-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1148,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:55","2019-12-13 13:09:55"
4957,"Corta-facade-with-holders2020-01-01.jpg","facades/San Sebastian (Miracruz, 16)","facades/San Sebastian (Miracruz, 16)/Corta-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,986,"App\ClinicPosterDistribution","2019-12-13 13:09:55","2019-12-13 13:09:55"
4958,"Corta-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/San Sebastian (Miracruz, 16)/campaigns","facades/San Sebastian (Miracruz, 16)/campaigns/Corta-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1149,"App\ClinicPosterDistributionFacade","2019-12-13 13:09:57","2019-12-13 13:09:57"
4959,"Misericordia Kalea-facade-with-holders2020-01-01.jpg","facades/San Sebastian (Miracruz, 16)","facades/San Sebastian (Miracruz, 16)/Misericordia Kalea-facade-with-holders2020-01-01.jpg","image/jpeg",,"jpg","740",1,1,1,987,"App\ClinicPosterDistribution","2019-12-13 13:09:57","2019-12-13 13:09:57"
4960,"Misericordia Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","facades/San Sebastian (Miracruz, 16)/campaigns","facades/San Sebastian (Miracruz, 16)/campaigns/Misericordia Kalea-Follow Up (Continuación Clínicas Especiales)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,1150,"App\ClinicPosterDistributionFacade","2019-12-13 13:10:00","2019-12-13 13:10:00"
