id,shopping_bag_id,user_id,clinic_id,store_id,product_provider_id,profile_id,"details",orderable_id,"orderable_type",quantity,priority,state,"deleted_at","created_at","updated_at"
5302,3293,1,37,,32,5026,,14,"App\Product",1,3,1,,"2019-12-18 12:14:10","2020-03-10 13:26:18"
5303,3294,1,152,,1,,,1,"App\Product",1,3,1,,"2019-12-18 12:14:33","2020-03-10 13:26:18"
5304,3295,1,175,,1,,,1,"App\Product",1,3,1,,"2019-12-18 12:15:01","2020-03-10 13:26:18"
5305,3296,1,208,,44,,,23,"App\Product",1,3,1,,"2019-12-18 13:03:44","2020-03-10 13:26:18"
5306,3297,1,144,,32,5027,,14,"App\Product",1,3,1,,"2019-12-18 13:05:15","2020-03-10 13:26:18"
5307,3298,1,124,,1,,,1,"App\Product",1,3,1,,"2019-12-18 14:04:11","2020-03-10 13:26:18"
5308,3298,1,124,,2,,,2,"App\Product",1,3,1,,"2019-12-18 14:04:11","2020-03-10 13:26:18"
5309,3298,1,124,,42,,,21,"App\Product",5,3,1,,"2019-12-18 14:04:11","2020-03-10 13:26:18"
5310,3298,1,124,,34,5028,,16,"App\Product",1,3,1,,"2019-12-18 14:04:11","2020-03-10 13:26:18"
5311,3299,1,100,,34,5029,,16,"App\Product",1,3,1,,"2019-12-18 16:40:03","2020-03-10 13:26:18"
5312,3300,1,7,,1,,,1,"App\Product",1,3,1,,"2019-12-19 09:24:42","2020-03-10 13:26:18"
5313,3301,1,6,,1,,,1,"App\Product",1,3,1,,"2019-12-19 09:24:54","2020-03-10 13:26:18"
5314,3301,1,6,,28,,,10,"App\Product",1,3,1,,"2019-12-19 09:24:54","2020-03-10 13:26:18"
5315,3302,1,137,,28,,,10,"App\Product",1,3,1,,"2019-12-19 09:25:13","2020-03-10 13:26:18"
5316,3303,1,58,,32,5030,,14,"App\Product",1,3,1,,"2019-12-19 09:26:19","2020-03-10 13:26:18"
5317,3303,1,58,,33,,"Endodoncia",15,"App\Product",1,3,1,,"2019-12-19 09:26:19","2020-03-10 13:26:18"
5318,3304,1,63,,2,,,2,"App\Product",1,3,1,,"2019-12-19 09:27:15","2020-03-10 13:26:18"
5319,3304,1,63,,36,,,17,"App\Product",1,3,1,,"2019-12-19 09:27:15","2020-03-10 13:26:18"
5320,3304,1,63,,40,,,19,"App\Product",4,3,1,,"2019-12-19 09:27:15","2020-03-10 13:26:18"
5321,3304,1,63,,42,,,21,"App\Product",6,3,1,,"2019-12-19 09:27:15","2020-03-10 13:26:18"
5322,3305,1,181,,40,,,19,"App\Product",4,3,1,,"2019-12-19 11:01:04","2020-03-10 13:26:18"
5323,3306,1,35,,1,,,1,"App\Product",1,3,1,,"2019-12-19 12:37:07","2020-03-10 13:26:18"
5324,3306,1,35,,4,,,4,"App\Product",1,3,1,,"2019-12-19 12:37:07","2020-03-10 13:26:18"
5325,3306,1,35,,40,,,19,"App\Product",4,3,1,,"2019-12-19 12:37:07","2020-03-10 13:26:18"
5326,3307,1,48,,42,,,21,"App\Product",5,3,1,,"2019-12-19 12:39:16","2020-03-10 13:26:18"
5327,3308,1,43,,47,,,24,"App\Product",1,3,1,,"2019-12-19 12:39:40","2020-03-10 13:26:18"
5328,3309,1,83,,2,,,2,"App\Product",1,3,1,,"2019-12-23 09:01:37","2020-03-10 13:26:18"
5329,3310,1,70,,34,3737,,16,"App\Product",1,3,1,,"2019-12-23 09:02:05","2020-03-10 13:26:18"
5330,3311,1,83,,27,,,9,"App\Product",2,3,1,,"2019-12-23 09:02:47","2020-03-10 13:26:18"
5331,3312,1,52,,27,,,9,"App\Product",2,3,1,,"2019-12-23 09:03:10","2020-03-10 13:26:18"
5332,3313,1,58,,40,,,19,"App\Product",4,3,1,,"2019-12-23 09:03:31","2020-03-10 13:26:18"
5333,3314,1,59,,40,,,19,"App\Product",4,3,1,,"2019-12-23 09:03:55","2020-03-10 13:26:18"
5334,3315,1,135,,28,,,10,"App\Product",1,3,1,,"2019-12-23 09:04:16","2020-03-10 13:26:18"
5335,3316,1,159,,27,,,9,"App\Product",2,3,1,,"2019-12-23 09:04:47","2020-03-10 13:26:18"
5336,3317,1,174,,32,4677,,14,"App\Product",1,3,1,,"2019-12-23 09:05:57","2020-03-10 13:26:18"
5337,3318,1,201,,1,,,1,"App\Product",1,3,1,,"2019-12-23 09:06:43","2020-03-10 13:26:18"
5338,3319,1,12,,32,5031,,14,"App\Product",1,3,1,,"2019-12-23 11:22:25","2020-03-10 13:26:18"
5339,3320,1,163,,1,,,1,"App\Product",1,3,1,,"2019-12-23 11:22:50","2020-03-10 13:26:18"
5340,3321,1,169,,3,,,3,"App\Product",1,3,1,,"2019-12-23 11:23:10","2020-03-10 13:26:18"
5341,3322,1,180,,2,,,2,"App\Product",1,3,1,,"2019-12-23 11:23:31","2020-03-10 13:26:18"
5342,3323,1,17,,40,,,19,"App\Product",4,3,1,,"2019-12-23 12:20:20","2020-03-10 13:26:19"
5343,3324,1,140,,4,,,4,"App\Product",1,3,1,,"2019-12-23 14:04:57","2020-03-10 13:26:19"
5344,3325,1,197,,34,4957,,16,"App\Product",1,3,1,,"2019-12-23 15:54:06","2020-03-10 13:26:19"
5345,3326,1,197,,1,,,1,"App\Product",1,3,1,,"2019-12-23 15:54:53","2020-03-10 13:26:19"
5346,3327,1,113,,44,,,23,"App\Product",1,3,1,,"2019-12-23 18:06:02","2020-03-10 13:26:19"
5347,3327,1,113,,40,,,19,"App\Product",4,3,1,,"2019-12-23 18:06:02","2020-03-10 13:26:19"
5348,3328,1,227,,44,,,23,"App\Product",1,3,1,,"2019-12-24 09:34:00","2020-03-10 13:26:19"
5349,3329,1,1,,40,,,19,"App\Product",4,3,1,,"2019-12-24 09:34:22","2020-03-10 13:26:19"
5350,3330,1,119,,1,,,1,"App\Product",1,3,1,,"2019-12-24 11:23:03","2020-03-10 13:26:19"
5351,3330,1,119,,3,,,3,"App\Product",1,3,1,,"2019-12-24 11:23:03","2020-03-10 13:26:19"
5352,3330,1,119,,4,,,4,"App\Product",1,3,1,,"2019-12-24 11:23:03","2020-03-10 13:26:19"
5353,3330,1,119,,28,,,10,"App\Product",1,3,1,,"2019-12-24 11:23:03","2020-03-10 13:26:19"
5354,3331,1,119,,40,,,19,"App\Product",4,3,1,,"2019-12-24 11:23:14","2020-03-10 13:26:19"
5355,3332,1,140,,34,5032,,16,"App\Product",1,3,1,,"2019-12-24 11:58:00","2020-03-10 13:26:19"
5356,3333,1,27,,28,,,10,"App\Product",1,3,1,,"2019-12-24 11:59:21","2020-03-10 13:26:19"
5357,3334,1,13,,26,,,8,"App\Product",1,3,1,,"2019-12-24 13:26:49","2020-03-10 13:26:19"
5358,3335,1,54,,40,,,19,"App\Product",4,3,1,,"2019-12-24 13:27:33","2020-03-10 13:26:19"
5359,3336,1,218,,44,,,23,"App\Product",1,3,1,,"2019-12-30 10:41:11","2020-03-10 13:26:19"
5360,3337,1,1,,1,,,1,"App\Product",1,3,1,,"2019-12-30 10:41:33","2020-03-10 13:26:19"
5361,3337,1,1,,28,,,10,"App\Product",1,3,1,,"2019-12-30 10:41:33","2020-03-10 13:26:19"
5362,3338,1,202,,1,,,1,"App\Product",1,3,1,,"2019-12-30 10:42:12","2020-03-10 13:26:19"
5363,3338,1,202,,30,,,12,"App\Product",1,3,1,,"2019-12-30 10:42:12","2020-03-10 13:26:19"
5364,3339,1,102,,3,,,3,"App\Product",1,3,1,,"2019-12-30 10:42:32","2020-03-10 13:26:19"
5365,3340,1,32,,1,,,1,"App\Product",1,3,1,,"2019-12-30 10:42:53","2020-03-10 13:26:19"
5366,3341,1,158,,32,5034,,14,"App\Product",1,3,1,,"2019-12-30 10:44:08","2020-03-10 13:26:19"
5367,3341,1,158,,32,5033,,14,"App\Product",1,3,1,,"2019-12-30 10:44:08","2020-03-10 13:26:19"
5368,3342,1,22,,1,,,1,"App\Product",1,3,1,,"2019-12-30 10:44:44","2020-03-10 13:26:19"
5369,3342,1,22,,3,,,3,"App\Product",1,3,1,,"2019-12-30 10:44:44","2020-03-10 13:26:19"
5370,3342,1,22,,28,,,10,"App\Product",1,3,1,,"2019-12-30 10:44:44","2020-03-10 13:26:19"
5371,3342,1,22,,40,,,19,"App\Product",4,3,1,,"2019-12-30 10:44:44","2020-03-10 13:26:19"
5372,3343,1,205,,4,,,4,"App\Product",1,3,1,,"2019-12-30 10:45:19","2020-03-10 13:26:19"
5373,3343,1,205,,40,,,19,"App\Product",4,3,1,,"2019-12-30 10:45:19","2020-03-10 13:26:19"
5374,3344,1,223,,27,,,9,"App\Product",2,3,1,,"2019-12-30 13:56:29","2020-03-10 13:26:19"
5375,3345,1,160,,40,,,19,"App\Product",4,3,1,,"2019-12-30 14:21:41","2020-03-10 13:26:19"
5376,3346,1,137,,40,,,19,"App\Product",4,3,1,,"2019-12-31 09:15:46","2020-03-10 13:26:19"
5377,3347,1,75,,32,5036,,14,"App\Product",1,3,1,,"2019-12-31 09:32:21","2020-03-10 13:26:19"
5378,3347,1,75,,32,5035,,14,"App\Product",1,3,1,,"2019-12-31 09:32:21","2020-03-10 13:26:19"
5379,3347,1,75,,32,1428,,14,"App\Product",1,3,1,,"2019-12-31 09:32:21","2020-03-10 13:26:19"
5380,3348,1,41,,27,,,9,"App\Product",2,3,1,,"2019-12-31 09:50:57","2020-03-10 13:26:19"
5381,3349,1,63,,32,5037,,14,"App\Product",1,3,1,,"2019-12-31 09:52:07","2020-03-10 13:26:19"
5382,3350,1,29,,32,5038,,14,"App\Product",1,3,1,,"2019-12-31 11:21:10","2020-03-10 13:26:19"
5383,3351,1,132,,40,,,19,"App\Product",4,3,1,,"2019-12-31 14:06:58","2020-03-10 13:26:19"
5384,3352,1,132,,44,,,23,"App\Product",1,3,1,,"2020-01-07 09:17:56","2020-03-10 13:26:19"
5385,3353,1,207,,34,5039,,16,"App\Product",1,3,1,,"2020-01-07 09:19:15","2020-03-10 13:26:19"
5386,3354,1,168,,1,,,1,"App\Product",1,3,1,,"2020-01-07 09:22:34","2020-03-10 13:26:19"
5387,3354,1,168,,4,,,4,"App\Product",1,3,1,,"2020-01-07 09:22:34","2020-03-10 13:26:19"
5388,3354,1,168,,28,,,10,"App\Product",1,3,1,,"2020-01-07 09:22:34","2020-03-10 13:26:19"
5389,3354,1,168,,44,,,23,"App\Product",1,3,1,,"2020-01-07 09:22:34","2020-03-10 13:26:19"
5390,3354,1,168,,40,,,19,"App\Product",10,3,1,,"2020-01-07 09:22:34","2020-03-10 13:26:19"
5391,3354,1,168,,34,4661,,16,"App\Product",1,3,1,,"2020-01-07 09:22:34","2020-03-10 13:26:19"
5392,3355,1,42,,1,,,1,"App\Product",1,3,1,,"2020-01-07 09:23:05","2020-03-10 13:26:19"
5393,3355,1,42,,40,,,19,"App\Product",4,3,1,,"2020-01-07 09:23:05","2020-03-10 13:26:19"
5394,3356,1,38,,32,5040,,14,"App\Product",1,3,1,,"2020-01-07 09:24:08","2020-03-10 13:26:19"
5395,3357,1,191,,40,,,19,"App\Product",10,3,1,,"2020-01-07 09:25:06","2020-03-10 13:26:19"
5396,3358,1,217,,3,,,3,"App\Product",1,3,1,,"2020-01-07 09:25:28","2020-03-10 13:26:19"
5397,3358,1,217,,4,,,4,"App\Product",1,3,1,,"2020-01-07 09:25:28","2020-03-10 13:26:19"
5398,3359,1,217,,34,3904,,16,"App\Product",1,3,1,,"2020-01-07 09:25:51","2020-03-10 13:26:19"
5399,3359,1,217,,34,4513,,16,"App\Product",1,3,1,,"2020-01-07 09:25:51","2020-03-10 13:26:19"
5400,3360,1,11,,40,,,19,"App\Product",4,3,1,,"2020-01-07 09:26:12","2020-03-10 13:26:19"
5401,3361,1,43,,34,5041,,16,"App\Product",1,3,1,,"2020-01-07 09:27:06","2020-03-10 13:26:19"
5402,3362,1,148,,32,5044,,14,"App\Product",1,3,1,,"2020-01-07 09:28:54","2020-03-10 13:26:19"
5403,3362,1,148,,32,5043,,14,"App\Product",1,3,1,,"2020-01-07 09:28:54","2020-03-10 13:26:19"
5404,3362,1,148,,32,5042,,14,"App\Product",1,3,1,,"2020-01-07 09:28:54","2020-03-10 13:26:19"
5405,3362,1,148,,32,5042,,14,"App\Product",1,3,1,,"2020-01-07 09:28:54","2020-03-10 13:26:19"
5406,3362,1,148,,32,5043,,14,"App\Product",1,3,1,,"2020-01-07 09:28:54","2020-03-10 13:26:19"
5407,3362,1,148,,32,5044,,14,"App\Product",1,3,1,,"2020-01-07 09:28:54","2020-03-10 13:26:19"
5408,3363,1,148,,44,,,23,"App\Product",1,3,1,,"2020-01-07 09:29:14","2020-03-10 13:26:19"
5409,3364,1,25,,2,,,2,"App\Product",1,3,1,,"2020-01-07 09:29:34","2020-03-10 13:26:19"
5410,3365,1,66,,40,,,19,"App\Product",4,3,1,,"2020-01-07 09:30:25","2020-03-10 13:26:19"
5411,3366,1,150,,21,,,1,"App\Product",1,3,1,,"2020-01-07 09:31:00","2020-03-10 13:26:19"
5412,3367,1,35,,42,,,21,"App\Product",3,3,1,,"2020-01-07 09:32:58","2020-03-10 13:26:19"
5413,3368,1,101,,27,,,9,"App\Product",1,3,1,,"2020-01-07 11:24:49","2020-03-10 13:26:19"
5414,3369,1,43,,44,,,23,"App\Product",1,3,1,,"2020-01-07 12:02:01","2020-03-10 13:26:19"
5415,3370,1,14,,27,,,9,"App\Product",2,3,1,,"2020-01-07 12:02:23","2020-03-10 13:26:19"
5416,3371,1,44,,32,5045,,14,"App\Product",1,3,1,,"2020-01-07 13:26:26","2020-03-10 13:26:19"
5417,3372,1,215,,28,,,10,"App\Product",1,3,1,,"2020-01-07 13:36:52","2020-03-10 13:26:19"
5418,3373,1,50,,1,,,1,"App\Product",1,3,1,,"2020-01-07 15:57:46","2020-03-10 13:26:19"
5419,3374,1,50,,40,,,19,"App\Product",4,3,1,,"2020-01-07 15:58:01","2020-03-10 13:26:19"
5420,3375,1,46,,1,,,1,"App\Product",1,3,1,,"2020-01-07 16:56:48","2020-03-10 13:26:19"
5421,3375,1,46,,4,,,4,"App\Product",1,3,1,,"2020-01-07 16:56:48","2020-03-10 13:26:19"
5422,3376,1,49,,36,,,17,"App\Product",1,3,1,,"2020-01-08 09:51:00","2020-03-10 13:26:19"
5423,3376,1,49,,32,5046,,14,"App\Product",1,3,1,,"2020-01-08 09:51:00","2020-03-10 13:26:19"
5424,3377,1,130,,27,,,9,"App\Product",1,3,1,,"2020-01-08 12:01:27","2020-03-10 13:26:19"
5425,3377,1,130,,42,,,21,"App\Product",15,3,1,,"2020-01-08 12:01:27","2020-03-10 13:26:19"
5426,3378,1,48,,27,,,9,"App\Product",2,3,1,,"2020-01-08 14:21:41","2020-03-10 13:26:19"
5427,3379,1,184,,40,,,19,"App\Product",4,3,1,,"2020-01-08 18:14:53","2020-03-10 13:26:19"
5428,3380,1,47,,34,4690,,16,"App\Product",1,3,1,,"2020-01-08 18:15:55","2020-03-10 13:26:19"
5429,3381,1,13,,28,,,10,"App\Product",1,3,1,,"2020-01-08 18:16:10","2020-03-10 13:26:19"
5430,3382,1,181,,28,,,10,"App\Product",1,3,1,,"2020-01-09 09:31:47","2020-03-10 13:26:19"
5431,3383,1,74,,40,,,19,"App\Product",4,3,1,,"2020-01-09 09:32:06","2020-03-10 13:26:19"
5432,3384,1,64,,1,,,1,"App\Product",1,3,1,,"2020-01-09 10:12:50","2020-03-10 13:26:19"
5433,3384,1,64,,28,,,10,"App\Product",1,3,1,,"2020-01-09 10:12:50","2020-03-10 13:26:19"
5434,3384,1,64,,36,,,17,"App\Product",1,3,1,,"2020-01-09 10:12:50","2020-03-10 13:26:19"
5435,3384,1,64,,40,,,19,"App\Product",4,3,1,,"2020-01-09 10:12:50","2020-03-10 13:26:19"
5436,3385,1,23,,34,361,,16,"App\Product",1,3,1,,"2020-01-09 10:59:18","2020-03-10 13:26:19"
5437,3386,1,180,,34,5047,,16,"App\Product",1,3,1,,"2020-01-09 13:11:58","2020-03-10 13:26:19"
5438,3387,1,204,,44,,,23,"App\Product",1,3,1,,"2020-01-09 13:12:22","2020-03-10 13:26:19"
5439,3388,1,48,,36,,,17,"App\Product",1,3,1,,"2020-01-09 13:12:46","2020-03-10 13:26:19"
5440,3388,1,48,,40,,,19,"App\Product",6,3,1,,"2020-01-09 13:12:46","2020-03-10 13:26:19"
5441,3389,1,94,,1,,,1,"App\Product",1,3,1,,"2020-01-09 18:01:30","2020-03-10 13:26:19"
5442,3390,1,28,,32,5048,,14,"App\Product",1,3,1,,"2020-01-09 18:02:35","2020-03-10 13:26:19"
5443,3391,1,129,,40,,,19,"App\Product",4,3,1,,"2020-01-09 18:02:58","2020-03-10 13:26:19"
5444,3392,1,160,,32,5049,,14,"App\Product",1,3,1,,"2020-01-09 18:03:46","2020-03-10 13:26:19"
5445,3393,1,192,,3,,,3,"App\Product",1,3,1,,"2020-01-10 11:40:33","2020-03-10 13:26:19"
5446,3394,1,141,,34,5050,,16,"App\Product",1,3,1,,"2020-01-10 11:41:27","2020-03-10 13:26:19"
5447,3395,1,141,,42,,,21,"App\Product",10,3,1,,"2020-01-13 09:20:35","2020-03-10 13:26:19"
5448,3396,1,76,,40,,,19,"App\Product",4,3,1,,"2020-01-13 09:20:59","2020-03-10 13:26:19"
5449,3397,1,34,,32,547,,14,"App\Product",1,3,1,,"2020-01-13 09:23:58","2020-03-10 13:26:19"
5450,3397,1,34,,32,548,,14,"App\Product",1,3,1,,"2020-01-13 09:23:58","2020-03-10 13:26:19"
5451,3397,1,34,,32,551,,14,"App\Product",1,3,1,,"2020-01-13 09:23:58","2020-03-10 13:26:19"
5452,3397,1,34,,32,549,,14,"App\Product",1,3,1,,"2020-01-13 09:23:58","2020-03-10 13:26:19"
5453,3397,1,34,,32,546,,14,"App\Product",1,3,1,,"2020-01-13 09:23:58","2020-03-10 13:26:19"
5454,3397,1,34,,32,5051,,14,"App\Product",1,3,1,,"2020-01-13 09:23:58","2020-03-10 13:26:19"
5455,3397,1,34,,33,,"Higienista",15,"App\Product",1,3,1,,"2020-01-13 09:23:58","2020-03-10 13:26:19"
5456,3398,1,83,,32,5052,,14,"App\Product",1,3,1,,"2020-01-13 09:25:00","2020-03-10 13:26:19"
5457,3399,1,94,,2,,,2,"App\Product",1,3,1,,"2020-01-13 09:25:38","2020-03-10 13:26:19"
5458,3399,1,94,,44,,,23,"App\Product",1,3,1,,"2020-01-13 09:25:38","2020-03-10 13:26:19"
5459,3400,1,43,,32,5054,,14,"App\Product",1,3,1,,"2020-01-13 10:46:46","2020-03-10 13:26:19"
5460,3400,1,43,,32,5053,,14,"App\Product",1,3,1,,"2020-01-13 10:46:46","2020-03-10 13:26:19"
5461,3401,1,76,,1,,,1,"App\Product",1,3,1,,"2020-01-13 10:47:04","2020-03-10 13:26:19"
5462,3402,1,171,,40,,,19,"App\Product",4,3,1,,"2020-01-13 13:24:21","2020-03-10 13:26:19"
5463,3403,1,33,,27,,,9,"App\Product",1,3,1,,"2020-01-13 13:24:43","2020-03-10 13:26:19"
5464,3404,1,199,,42,,,21,"App\Product",10,3,1,,"2020-01-13 13:25:55","2020-03-10 13:26:19"
5465,3404,1,199,,32,5055,,14,"App\Product",1,3,1,,"2020-01-13 13:25:55","2020-03-10 13:26:19"
5466,3405,1,78,,1,,,1,"App\Product",1,3,1,,"2020-01-13 13:26:44","2020-03-10 13:26:19"
5467,3405,1,78,,27,,,9,"App\Product",2,3,1,,"2020-01-13 13:26:44","2020-03-10 13:26:19"
5468,3405,1,78,,30,,,12,"App\Product",1,3,1,,"2020-01-13 13:26:44","2020-03-10 13:26:19"
5469,3406,1,107,,40,,,19,"App\Product",10,3,1,,"2020-01-13 13:27:16","2020-03-10 13:26:20"
5470,3407,1,60,,1,,,1,"App\Product",1,3,1,,"2020-01-14 11:19:02","2020-03-10 13:26:20"
5471,3408,1,3,,27,,,9,"App\Product",2,3,1,,"2020-01-14 11:19:31","2020-03-10 13:26:20"
5472,3409,1,70,,40,,,19,"App\Product",4,3,1,,"2020-01-14 11:20:10","2020-03-10 13:26:20"
5473,3410,1,190,,34,3074,,16,"App\Product",1,3,1,,"2020-01-14 11:21:06","2020-03-10 13:26:20"
5474,3410,1,190,,34,4379,,16,"App\Product",1,3,1,,"2020-01-14 11:21:06","2020-03-10 13:26:20"
5475,3411,1,129,,2,,,2,"App\Product",1,3,1,,"2020-01-14 11:21:25","2020-03-10 13:26:20"
5476,3412,1,27,,28,,,10,"App\Product",1,3,1,,"2020-01-14 11:21:48","2020-03-10 13:26:20"
5477,3413,1,186,,27,,,9,"App\Product",1,3,1,,"2020-01-14 11:22:08","2020-03-10 13:26:20"
5478,3414,1,226,,44,,,23,"App\Product",1,3,1,,"2020-01-14 11:32:31","2020-03-10 13:26:20"
5479,3414,1,226,,40,,,19,"App\Product",4,3,1,,"2020-01-14 11:32:31","2020-03-10 13:26:20"
5480,3415,1,3,,27,,,9,"App\Product",1,3,1,,"2020-01-14 13:41:11","2020-03-10 13:26:20"
5481,3416,1,66,,27,,,9,"App\Product",1,3,1,,"2020-01-14 13:42:15","2020-03-10 13:26:20"
5482,3417,1,165,,1,,,1,"App\Product",1,3,1,,"2020-01-14 13:42:42","2020-03-10 13:26:20"
5483,3417,1,165,,40,,,19,"App\Product",4,3,1,,"2020-01-14 13:42:42","2020-03-10 13:26:20"
5484,3418,1,138,,34,3677,,16,"App\Product",1,3,1,,"2020-01-14 13:43:16","2020-03-10 13:26:20"
5485,3419,1,162,,28,,,10,"App\Product",1,3,1,,"2020-01-14 18:16:29","2020-03-10 13:26:20"
5486,3419,1,162,,40,,,19,"App\Product",4,3,1,,"2020-01-14 18:16:29","2020-03-10 13:26:20"
5487,3420,1,81,,40,,,19,"App\Product",4,3,1,,"2020-01-15 09:36:43","2020-03-10 13:26:20"
5488,3421,1,157,,40,,,19,"App\Product",6,3,1,,"2020-01-15 09:37:13","2020-03-10 13:26:20"
5489,3422,1,121,,34,4387,,16,"App\Product",1,3,1,,"2020-01-15 11:44:47","2020-03-10 13:26:20"
5490,3423,1,237,,47,,,24,"App\Product",1,3,1,,"2020-01-15 11:46:08","2020-03-10 13:26:20"
5491,3423,1,237,,34,5056,,16,"App\Product",1,3,1,,"2020-01-15 11:46:08","2020-03-10 13:26:20"
5492,3424,1,45,,40,,,19,"App\Product",4,3,1,,"2020-01-15 11:46:29","2020-03-10 13:26:20"
5493,3425,1,15,,44,,,23,"App\Product",1,3,1,,"2020-01-15 17:51:46","2020-03-10 13:26:20"
5494,3425,1,15,,34,4319,,16,"App\Product",1,3,1,,"2020-01-15 17:51:46","2020-03-10 13:26:20"
5495,3426,1,202,,1,,,1,"App\Product",1,3,1,,"2020-01-15 17:52:12","2020-03-10 13:26:20"
5496,3426,1,202,,2,,,2,"App\Product",1,3,1,,"2020-01-15 17:52:12","2020-03-10 13:26:20"
5497,3427,1,177,,40,,,19,"App\Product",4,3,1,,"2020-01-15 17:52:29","2020-03-10 13:26:20"
5498,3428,1,27,,40,,,19,"App\Product",4,3,1,,"2020-01-16 09:53:08","2020-03-10 13:26:20"
5499,3429,1,23,,34,370,,16,"App\Product",1,3,1,,"2020-01-16 14:18:30","2020-03-10 13:26:20"
5500,3430,1,101,,34,4020,,16,"App\Product",1,3,1,,"2020-01-16 14:20:24","2020-03-10 13:26:20"
5501,3431,1,47,,27,,,9,"App\Product",2,3,1,,"2020-01-16 14:20:55","2020-03-10 13:26:20"
5502,3432,1,145,,1,,,1,"App\Product",1,3,1,,"2020-01-16 14:21:40","2020-03-10 13:26:20"
5503,3432,1,145,,28,,,10,"App\Product",1,3,1,,"2020-01-16 14:21:40","2020-03-10 13:26:20"
5504,3433,1,38,,27,,,9,"App\Product",2,3,1,,"2020-01-16 15:17:04","2020-03-10 13:26:20"
5505,3434,1,80,,1,,,1,"App\Product",1,3,1,,"2020-01-16 18:26:19","2020-03-10 13:26:20"
5506,3434,1,80,,3,,,3,"App\Product",1,3,1,,"2020-01-16 18:26:19","2020-03-10 13:26:20"
5507,3434,1,80,,28,,,10,"App\Product",1,3,1,,"2020-01-16 18:26:19","2020-03-10 13:26:20"
5508,3434,1,80,,40,,,19,"App\Product",4,3,1,,"2020-01-16 18:26:19","2020-03-10 13:26:20"
5509,3435,1,163,,40,,,19,"App\Product",4,3,1,,"2020-01-17 09:03:52","2020-03-10 13:26:20"
5510,3436,1,210,,1,,,1,"App\Product",1,3,1,,"2020-01-17 09:04:26","2020-03-10 13:26:20"
5511,3436,1,210,,28,,,10,"App\Product",1,3,1,,"2020-01-17 09:04:26","2020-03-10 13:26:20"
5512,3436,1,210,,34,4092,,16,"App\Product",1,3,1,,"2020-01-17 09:04:26","2020-03-10 13:26:20"
5513,3437,1,210,,40,,,19,"App\Product",10,3,1,,"2020-01-17 09:04:51","2020-03-10 13:26:20"
5514,3437,1,210,,42,,,21,"App\Product",10,3,1,,"2020-01-17 09:04:51","2020-03-10 13:26:20"
5515,3438,1,139,,1,,,1,"App\Product",1,3,1,,"2020-01-17 09:05:13","2020-03-10 13:26:20"
5516,3439,1,170,,40,,,19,"App\Product",4,3,1,,"2020-01-17 11:44:52","2020-03-10 13:26:20"
5517,3440,1,230,,1,,,1,"App\Product",1,3,1,,"2020-01-17 11:45:08","2020-03-10 13:26:20"
5518,3441,1,211,,4,,,4,"App\Product",1,3,1,,"2020-01-17 12:06:13","2020-03-10 13:26:20"
5519,3441,1,211,,27,,,9,"App\Product",2,3,1,,"2020-01-17 12:06:13","2020-03-10 13:26:20"
5520,3441,1,211,,30,,,12,"App\Product",1,3,1,,"2020-01-17 12:06:13","2020-03-10 13:26:20"
5521,3441,1,211,,40,,,19,"App\Product",4,3,1,,"2020-01-17 12:06:13","2020-03-10 13:26:20"
5522,3442,1,97,,40,,,19,"App\Product",4,3,1,,"2020-01-17 12:06:35","2020-03-10 13:26:20"
5523,3443,1,100,,40,,,19,"App\Product",4,3,1,,"2020-01-17 12:06:49","2020-03-10 13:26:20"
5524,3444,1,98,,40,,,19,"App\Product",6,3,1,,"2020-01-17 12:17:37","2020-03-10 13:26:20"
5525,3445,1,6,,27,,,9,"App\Product",2,3,1,,"2020-01-17 13:41:17","2020-03-10 13:26:20"
5526,3446,1,7,,27,,,9,"App\Product",2,3,1,,"2020-01-17 13:41:24","2020-03-10 13:26:20"
5527,3447,1,194,,45,,,10,"App\Product",1,3,1,,"2020-01-17 13:42:11","2020-03-10 13:26:20"
5528,3448,1,224,,3,,,3,"App\Product",1,3,1,,"2020-01-17 13:43:57","2020-03-10 13:26:20"
5529,3448,1,224,,28,,,10,"App\Product",1,3,1,,"2020-01-17 13:43:57","2020-03-10 13:26:20"
5530,3449,1,186,,32,5057,,14,"App\Product",1,3,1,,"2020-01-20 09:57:44","2020-03-10 13:26:20"
5531,3450,1,104,,44,,,23,"App\Product",1,3,1,,"2020-01-20 09:58:31","2020-03-10 13:26:20"
5532,3451,1,88,,40,,,19,"App\Product",4,3,1,,"2020-01-20 09:59:02","2020-03-10 13:26:20"
5533,3452,1,156,,40,,,19,"App\Product",4,3,1,,"2020-01-20 10:02:08","2020-03-10 13:26:20"
5534,3453,1,55,,32,5059,,14,"App\Product",1,3,1,,"2020-01-20 10:05:26","2020-03-10 13:26:20"
5535,3454,1,152,,32,5060,,14,"App\Product",1,3,1,,"2020-01-20 10:15:55","2020-03-10 13:26:20"
5536,3454,1,152,,32,2394,,14,"App\Product",1,3,1,,"2020-01-20 10:15:55","2020-03-10 13:26:20"
5537,3454,1,152,,32,5063,,14,"App\Product",1,3,1,,"2020-01-20 10:15:55","2020-03-10 13:26:20"
5538,3454,1,152,,32,4848,,14,"App\Product",1,3,1,,"2020-01-20 10:15:55","2020-03-10 13:26:20"
