id,"code","description",clinic_id,county_id,state_id,country_id,campaign_id,sanitizable_id,"sanitizable_type","created_at","updated_at"
730,"4000276/RMu. Carmen Calderón Fructuoso, nº de colegiado: 30001168.",,129,,,,5,2,"App\PosterModel","2019-06-19 17:45:20","2019-06-19 17:45:20"
731,"4000276/RMu. Carmen Calderón Fructuoso, nº de colegiado: 30001168.",,129,,,,5,3,"App\PosterModel","2019-06-19 17:45:22","2019-06-19 17:45:22"
732,"4000276/RMu. Carmen Calderón Fructuoso, nº de colegiado: 30001168.",,129,,,,5,4,"App\PosterModel","2019-06-19 17:45:23","2019-06-19 17:45:23"
733,"4000276/RMu. Carmen Calderón Fructuoso, nº de colegiado: 30001168.",,129,,,,5,5,"App\PosterModel","2019-06-19 17:45:27","2019-06-19 17:45:27"
734,"4000277/RMu. Javier Hernández Hernández, nº de colegiado: 30001284.",,37,,,,5,1,"App\PosterModel","2019-06-19 17:45:41","2019-06-19 17:45:41"
735,"4000277/RMu. Javier Hernández Hernández, nº de colegiado: 30001284.",,37,,,,5,2,"App\PosterModel","2019-06-19 17:45:43","2019-06-19 17:45:43"
736,"4000277/RMu. Javier Hernández Hernández, nº de colegiado: 30001284.",,37,,,,5,3,"App\PosterModel","2019-06-19 17:45:44","2019-06-19 17:45:44"
737,"4000277/RMu. Javier Hernández Hernández, nº de colegiado: 30001284.",,37,,,,5,4,"App\PosterModel","2019-06-19 17:45:45","2019-06-19 17:45:45"
738,"4000277/RMu. Javier Hernández Hernández, nº de colegiado: 30001284.",,37,,,,5,5,"App\PosterModel","2019-06-19 17:45:47","2019-06-19 17:45:47"
739,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,5,1,"App\PosterModel","2019-06-19 17:45:59","2019-06-19 17:45:59"
740,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,5,2,"App\PosterModel","2019-06-19 17:46:01","2019-06-19 17:46:01"
741,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,5,3,"App\PosterModel","2019-06-19 17:46:02","2019-06-19 17:46:02"
742,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,5,4,"App\PosterModel","2019-06-19 17:46:03","2019-06-19 17:46:03"
743,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,5,5,"App\PosterModel","2019-06-19 17:46:05","2019-06-19 17:46:05"
744,"4000365/RMu. Irene Palazón Pérez. Nº Colegiado 30001331.",,95,,,,5,1,"App\PosterModel","2019-06-19 17:46:20","2019-06-19 17:46:20"
745,"4000365/RMu. Irene Palazón Pérez. Nº Colegiado 30001331.",,95,,,,5,2,"App\PosterModel","2019-06-19 17:46:22","2019-06-19 17:46:22"
746,"4000365/RMu. Irene Palazón Pérez. Nº Colegiado 30001331.",,95,,,,5,3,"App\PosterModel","2019-06-19 17:46:23","2019-06-19 17:46:23"
747,"4000365/RMu. Irene Palazón Pérez. Nº Colegiado 30001331.",,95,,,,5,4,"App\PosterModel","2019-06-19 17:46:24","2019-06-19 17:46:24"
748,"4000365/RMu. Irene Palazón Pérez. Nº Colegiado 30001331.",,95,,,,5,5,"App\PosterModel","2019-06-19 17:46:26","2019-06-19 17:46:26"
749,"C.2.5.1/4132/3.",,69,,,,5,1,"App\PosterModel","2019-06-19 17:46:44","2019-06-19 17:46:44"
750,"C.2.5.1/4132/3.",,69,,,,5,2,"App\PosterModel","2019-06-19 17:46:46","2019-06-19 17:46:46"
751,"C.2.5.1/4132/3.",,69,,,,5,3,"App\PosterModel","2019-06-19 17:46:47","2019-06-19 17:46:47"
752,"C.2.5.1/4132/3.",,69,,,,5,4,"App\PosterModel","2019-06-19 17:46:49","2019-06-19 17:46:49"
753,"C.2.5.1/4132/3.",,69,,,,5,5,"App\PosterModel","2019-06-19 17:46:51","2019-06-19 17:46:51"
754,"C.2.5.1/4195/1.",,137,,,,5,1,"App\PosterModel","2019-06-19 17:47:05","2019-06-19 17:47:05"
755,"C.2.5.1/4195/1.",,137,,,,5,2,"App\PosterModel","2019-06-19 17:47:06","2019-06-19 17:47:06"
756,"C.2.5.1/4195/1.",,137,,,,5,3,"App\PosterModel","2019-06-19 17:47:08","2019-06-19 17:47:08"
757,"C.2.5.1/4195/1.",,137,,,,5,4,"App\PosterModel","2019-06-19 17:47:10","2019-06-19 17:47:10"
758,"C.2.5.1/4195/1.",,137,,,,5,5,"App\PosterModel","2019-06-19 17:47:11","2019-06-19 17:47:11"
759,"CPS-2454C/7-16-NA.",,141,,,,5,1,"App\PosterModel","2019-06-19 17:47:26","2019-06-19 17:47:26"
760,"CPS-2454C/7-16-NA.",,141,,,,5,2,"App\PosterModel","2019-06-19 17:47:27","2019-06-19 17:47:27"
761,"CPS-2454C/7-16-NA.",,141,,,,5,3,"App\PosterModel","2019-06-19 17:47:28","2019-06-19 17:47:28"
762,"CPS-2454C/7-16-NA.",,141,,,,5,4,"App\PosterModel","2019-06-19 17:47:29","2019-06-19 17:47:29"
763,"CPS-2454C/7-16-NA.",,141,,,,5,5,"App\PosterModel","2019-06-19 17:47:31","2019-06-19 17:47:31"
764,"CPS-2831C/2-16-NA.",,186,,,,5,1,"App\PosterModel","2019-06-19 17:47:45","2019-06-19 17:47:45"
765,"CPS-2831C/2-16-NA.",,186,,,,5,2,"App\PosterModel","2019-06-19 17:47:47","2019-06-19 17:47:47"
766,"CPS-2831C/2-16-NA.",,186,,,,5,3,"App\PosterModel","2019-06-19 17:47:48","2019-06-19 17:47:48"
767,"CPS-2831C/2-16-NA.",,186,,,,5,4,"App\PosterModel","2019-06-19 17:47:49","2019-06-19 17:47:49"
768,"CPS-2831C/2-16-NA.",,186,,,,5,5,"App\PosterModel","2019-06-19 17:47:50","2019-06-19 17:47:50"
769,"RAPS 50/162/15.",,,,2,,5,1,"App\PosterModel","2019-06-19 17:49:28","2019-06-19 17:49:28"
770,"RAPS 50/162/15.",,,,2,,5,2,"App\PosterModel","2019-06-19 17:49:30","2019-06-19 17:49:30"
771,"RAPS 50/162/15.",,,,2,,5,3,"App\PosterModel","2019-06-19 17:49:35","2019-06-19 17:49:35"
772,"RAPS 50/162/15.",,,,2,,5,4,"App\PosterModel","2019-06-19 17:49:36","2019-06-19 17:49:36"
773,"RAPS 50/162/15.",,,,2,,5,5,"App\PosterModel","2019-06-19 17:49:37","2019-06-19 17:49:37"
774,"118/15. Ánder Barrenechea Álvarez, Licenciado en Odontología. Paseo de Colón, 38. Irún. Tel. 94 366 03 54.",,80,,,,4,1,"App\PosterModel","2019-06-20 11:06:32","2019-06-20 11:06:32"
775,"118/15. Ánder Barrenechea Álvarez, Licenciado en Odontología. Paseo de Colón, 38. Irún. Tel. 94 366 03 54.",,80,,,,4,2,"App\PosterModel","2019-06-20 11:06:34","2019-06-20 11:06:34"
776,"118/15. Ánder Barrenechea Álvarez, Licenciado en Odontología. Paseo de Colón, 38. Irún. Tel. 94 366 03 54.",,80,,,,4,3,"App\PosterModel","2019-06-20 11:06:36","2019-06-20 11:06:36"
777,"118/15. Ánder Barrenechea Álvarez, Licenciado en Odontología. Paseo de Colón, 38. Irún. Tel. 94 366 03 54.",,80,,,,4,4,"App\PosterModel","2019-06-20 11:06:38","2019-06-20 11:06:38"
778,"118/15. Ánder Barrenechea Álvarez, Licenciado en Odontología. Paseo de Colón, 38. Irún. Tel. 94 366 03 54.",,80,,,,4,5,"App\PosterModel","2019-06-20 11:06:39","2019-06-20 11:06:39"
779,"118/15. Ángel Cotero Zubizarreta, Licenciado en Odontología. Paseo de la Florida, 1. Vitoria-Gasteiz. Tel. 94 513 99 86.",,202,,,,4,1,"App\PosterModel","2019-06-20 11:06:52","2019-06-20 11:06:52"
780,"118/15. Ángel Cotero Zubizarreta, Licenciado en Odontología. Paseo de la Florida, 1. Vitoria-Gasteiz. Tel. 94 513 99 86.",,202,,,,4,2,"App\PosterModel","2019-06-20 11:06:53","2019-06-20 11:06:53"
781,"118/15. Ángel Cotero Zubizarreta, Licenciado en Odontología. Paseo de la Florida, 1. Vitoria-Gasteiz. Tel. 94 513 99 86.",,202,,,,4,3,"App\PosterModel","2019-06-20 11:06:54","2019-06-20 11:06:54"
782,"118/15. Ángel Cotero Zubizarreta, Licenciado en Odontología. Paseo de la Florida, 1. Vitoria-Gasteiz. Tel. 94 513 99 86.",,202,,,,4,4,"App\PosterModel","2019-06-20 11:06:55","2019-06-20 11:06:55"
783,"118/15. Ángel Cotero Zubizarreta, Licenciado en Odontología. Paseo de la Florida, 1. Vitoria-Gasteiz. Tel. 94 513 99 86.",,202,,,,4,5,"App\PosterModel","2019-06-20 11:06:57","2019-06-20 11:06:57"
784,"118/15. Antonio Hernández Figueras, Licenciado en Odontología. C/ Miracruz, 16. San Sebastián. Tel. 84 398 91 53.",,160,,,,4,1,"App\PosterModel","2019-06-20 11:07:09","2019-06-20 11:07:09"
785,"118/15. Antonio Hernández Figueras, Licenciado en Odontología. C/ Miracruz, 16. San Sebastián. Tel. 84 398 91 53.",,160,,,,4,2,"App\PosterModel","2019-06-20 11:07:10","2019-06-20 11:07:10"
786,"118/15. Antonio Hernández Figueras, Licenciado en Odontología. C/ Miracruz, 16. San Sebastián. Tel. 84 398 91 53.",,160,,,,4,3,"App\PosterModel","2019-06-20 11:07:11","2019-06-20 11:07:11"
787,"118/15. Antonio Hernández Figueras, Licenciado en Odontología. C/ Miracruz, 16. San Sebastián. Tel. 84 398 91 53.",,160,,,,4,4,"App\PosterModel","2019-06-20 11:07:12","2019-06-20 11:07:12"
788,"118/15. Antonio Hernández Figueras, Licenciado en Odontología. C/ Miracruz, 16. San Sebastián. Tel. 84 398 91 53.",,160,,,,4,5,"App\PosterModel","2019-06-20 11:07:13","2019-06-20 11:07:13"
789,"118/15. Borja Tejedor Gómez, Licenciado en Odontología. Begoñako Andra Mari Kalea, 16. Basauri. Bizkaia. Tel. 94 434 97 47.",,28,,,,4,1,"App\PosterModel","2019-06-20 11:07:24","2019-06-20 11:07:24"
790,"118/15. Borja Tejedor Gómez, Licenciado en Odontología. Begoñako Andra Mari Kalea, 16. Basauri. Bizkaia. Tel. 94 434 97 47.",,28,,,,4,2,"App\PosterModel","2019-06-20 11:07:25","2019-06-20 11:07:25"
791,"118/15. Borja Tejedor Gómez, Licenciado en Odontología. Begoñako Andra Mari Kalea, 16. Basauri. Bizkaia. Tel. 94 434 97 47.",,28,,,,4,3,"App\PosterModel","2019-06-20 11:07:26","2019-06-20 11:07:26"
792,"118/15. Borja Tejedor Gómez, Licenciado en Odontología. Begoñako Andra Mari Kalea, 16. Basauri. Bizkaia. Tel. 94 434 97 47.",,28,,,,4,4,"App\PosterModel","2019-06-20 11:07:27","2019-06-20 11:07:27"
793,"118/15. Borja Tejedor Gómez, Licenciado en Odontología. Begoñako Andra Mari Kalea, 16. Basauri. Bizkaia. Tel. 94 434 97 47.",,28,,,,4,5,"App\PosterModel","2019-06-20 11:07:31","2019-06-20 11:07:31"
794,"118/15. Cristina Moreno Martín, Licenciada en Odontología. C/ San Marcial, 35. San Sebastián. Tel. 94 344 08 21.",,161,,,,4,1,"App\PosterModel","2019-06-20 11:07:57","2019-06-20 11:07:57"
795,"118/15. Cristina Moreno Martín, Licenciada en Odontología. C/ San Marcial, 35. San Sebastián. Tel. 94 344 08 21.",,161,,,,4,2,"App\PosterModel","2019-06-20 11:07:58","2019-06-20 11:07:58"
796,"118/15. Cristina Moreno Martín, Licenciada en Odontología. C/ San Marcial, 35. San Sebastián. Tel. 94 344 08 21.",,161,,,,4,3,"App\PosterModel","2019-06-20 11:07:59","2019-06-20 11:07:59"
797,"118/15. Cristina Moreno Martín, Licenciada en Odontología. C/ San Marcial, 35. San Sebastián. Tel. 94 344 08 21.",,161,,,,4,4,"App\PosterModel","2019-06-20 11:08:01","2019-06-20 11:08:01"
798,"118/15. Cristina Moreno Martín, Licenciada en Odontología. C/ San Marcial, 35. San Sebastián. Tel. 94 344 08 21.",,161,,,,4,5,"App\PosterModel","2019-06-20 11:08:05","2019-06-20 11:08:05"
799,"118/15. Diego Alvero Roquer, Licenciado en Odontología. C/ Mayor, 21. Local. Getxo. Bizkaia. Tel. 94 480 87 21.",,68,,,,4,1,"App\PosterModel","2019-06-20 11:08:18","2019-06-20 11:08:18"
800,"118/15. Diego Alvero Roquer, Licenciado en Odontología. C/ Mayor, 21. Local. Getxo. Bizkaia. Tel. 94 480 87 21.",,68,,,,4,2,"App\PosterModel","2019-06-20 11:08:19","2019-06-20 11:08:19"
801,"118/15. Diego Alvero Roquer, Licenciado en Odontología. C/ Mayor, 21. Local. Getxo. Bizkaia. Tel. 94 480 87 21.",,68,,,,4,3,"App\PosterModel","2019-06-20 11:08:20","2019-06-20 11:08:20"
802,"118/15. Diego Alvero Roquer, Licenciado en Odontología. C/ Mayor, 21. Local. Getxo. Bizkaia. Tel. 94 480 87 21.",,68,,,,4,4,"App\PosterModel","2019-06-20 11:08:22","2019-06-20 11:08:22"
803,"118/15. Diego Alvero Roquer, Licenciado en Odontología. C/ Mayor, 21. Local. Getxo. Bizkaia. Tel. 94 480 87 21.",,68,,,,4,5,"App\PosterModel","2019-06-20 11:08:23","2019-06-20 11:08:23"
804,"118/15. José Luis Fernández Márquez, Licenciado en Odontología. C/ Eduardo Dato, 33. Vitoria-Gasteiz. Tel. 94 556 95 26.",,201,,,,4,1,"App\PosterModel","2019-06-20 11:08:34","2019-06-20 11:08:34"
805,"118/15. José Luis Fernández Márquez, Licenciado en Odontología. C/ Eduardo Dato, 33. Vitoria-Gasteiz. Tel. 94 556 95 26.",,201,,,,4,2,"App\PosterModel","2019-06-20 11:08:35","2019-06-20 11:08:35"
806,"118/15. José Luis Fernández Márquez, Licenciado en Odontología. C/ Eduardo Dato, 33. Vitoria-Gasteiz. Tel. 94 556 95 26.",,201,,,,4,3,"App\PosterModel","2019-06-20 11:08:37","2019-06-20 11:08:37"
807,"118/15. José Luis Fernández Márquez, Licenciado en Odontología. C/ Eduardo Dato, 33. Vitoria-Gasteiz. Tel. 94 556 95 26.",,201,,,,4,4,"App\PosterModel","2019-06-20 11:08:38","2019-06-20 11:08:38"
808,"118/15. José Luis Fernández Márquez, Licenciado en Odontología. C/ Eduardo Dato, 33. Vitoria-Gasteiz. Tel. 94 556 95 26.",,201,,,,4,5,"App\PosterModel","2019-06-20 11:08:40","2019-06-20 11:08:40"
809,"118/15. Juan Carrascal, Licenciado en Odontología. Andra Mari Kalea, 4. Durango. Bizkaia. Tel. 94 694 81 11.",,50,,,,4,1,"App\PosterModel","2019-06-20 11:08:53","2019-06-20 11:08:53"
810,"118/15. Juan Carrascal, Licenciado en Odontología. Andra Mari Kalea, 4. Durango. Bizkaia. Tel. 94 694 81 11.",,50,,,,4,2,"App\PosterModel","2019-06-20 11:08:55","2019-06-20 11:08:55"
811,"118/15. Juan Carrascal, Licenciado en Odontología. Andra Mari Kalea, 4. Durango. Bizkaia. Tel. 94 694 81 11.",,50,,,,4,3,"App\PosterModel","2019-06-20 11:08:57","2019-06-20 11:08:57"
812,"118/15. Juan Carrascal, Licenciado en Odontología. Andra Mari Kalea, 4. Durango. Bizkaia. Tel. 94 694 81 11.",,50,,,,4,4,"App\PosterModel","2019-06-20 11:08:58","2019-06-20 11:08:58"
813,"118/15. Juan Carrascal, Licenciado en Odontología. Andra Mari Kalea, 4. Durango. Bizkaia. Tel. 94 694 81 11.",,50,,,,4,5,"App\PosterModel","2019-06-20 11:09:00","2019-06-20 11:09:00"
814,"118/15. Mª Luisa García Orellana, Licenciada en Odontología. C/ General Castaños, 31. Portugalete. Bizkaia. Tel. 94 654 69 47.",,149,,,,4,1,"App\PosterModel","2019-06-20 11:09:12","2019-06-20 11:09:12"
815,"118/15. Mª Luisa García Orellana, Licenciada en Odontología. C/ General Castaños, 31. Portugalete. Bizkaia. Tel. 94 654 69 47.",,149,,,,4,2,"App\PosterModel","2019-06-20 11:09:13","2019-06-20 11:09:13"
816,"118/15. Mª Luisa García Orellana, Licenciada en Odontología. C/ General Castaños, 31. Portugalete. Bizkaia. Tel. 94 654 69 47.",,149,,,,4,3,"App\PosterModel","2019-06-20 11:09:16","2019-06-20 11:09:16"
817,"118/15. Mª Luisa García Orellana, Licenciada en Odontología. C/ General Castaños, 31. Portugalete. Bizkaia. Tel. 94 654 69 47.",,149,,,,4,4,"App\PosterModel","2019-06-20 11:09:19","2019-06-20 11:09:19"
818,"118/15. Mª Luisa García Orellana, Licenciada en Odontología. C/ General Castaños, 31. Portugalete. Bizkaia. Tel. 94 654 69 47.",,149,,,,4,5,"App\PosterModel","2019-06-20 11:09:20","2019-06-20 11:09:20"
819,"118/15. Mª Nieves Rodríguez Domínguez, Licenciada en Odontología. C/ Carlos VII, 2. Portugalete. Bizkaia. Tel. 94 483 10 91.",,148,,,,4,1,"App\PosterModel","2019-06-20 11:09:36","2019-06-20 11:09:36"
820,"118/15. Mª Nieves Rodríguez Domínguez, Licenciada en Odontología. C/ Carlos VII, 2. Portugalete. Bizkaia. Tel. 94 483 10 91.",,148,,,,4,2,"App\PosterModel","2019-06-20 11:09:38","2019-06-20 11:09:38"
821,"118/15. Mª Nieves Rodríguez Domínguez, Licenciada en Odontología. C/ Carlos VII, 2. Portugalete. Bizkaia. Tel. 94 483 10 91.",,148,,,,4,3,"App\PosterModel","2019-06-20 11:09:41","2019-06-20 11:09:41"
822,"118/15. Mª Nieves Rodríguez Domínguez, Licenciada en Odontología. C/ Carlos VII, 2. Portugalete. Bizkaia. Tel. 94 483 10 91.",,148,,,,4,4,"App\PosterModel","2019-06-20 11:09:42","2019-06-20 11:09:42"
823,"118/15. Mª Nieves Rodríguez Domínguez, Licenciada en Odontología. C/ Carlos VII, 2. Portugalete. Bizkaia. Tel. 94 483 10 91.",,148,,,,4,5,"App\PosterModel","2019-06-20 11:09:43","2019-06-20 11:09:43"
824,"118/15. Mónica Bocanegra Zaitegui, Licenciada en Odontología. C/ Mayor, 23. Local. Getxo. Bizkaia. Tel. 94 481 03 56.",,67,,,,4,1,"App\PosterModel","2019-06-20 11:09:54","2019-06-20 11:09:54"
825,"118/15. Mónica Bocanegra Zaitegui, Licenciada en Odontología. C/ Mayor, 23. Local. Getxo. Bizkaia. Tel. 94 481 03 56.",,67,,,,4,2,"App\PosterModel","2019-06-20 11:09:56","2019-06-20 11:09:56"
826,"118/15. Mónica Bocanegra Zaitegui, Licenciada en Odontología. C/ Mayor, 23. Local. Getxo. Bizkaia. Tel. 94 481 03 56.",,67,,,,4,3,"App\PosterModel","2019-06-20 11:09:58","2019-06-20 11:09:58"
827,"118/15. Mónica Bocanegra Zaitegui, Licenciada en Odontología. C/ Mayor, 23. Local. Getxo. Bizkaia. Tel. 94 481 03 56.",,67,,,,4,4,"App\PosterModel","2019-06-20 11:09:59","2019-06-20 11:09:59"
828,"118/15. Mónica Bocanegra Zaitegui, Licenciada en Odontología. C/ Mayor, 23. Local. Getxo. Bizkaia. Tel. 94 481 03 56.",,67,,,,4,5,"App\PosterModel","2019-06-20 11:10:01","2019-06-20 11:10:01"
829,"118/15. Nieves Albizu Rodríguez, Licenciada en Odontología. C/ Sabino Arana, 6. Santurce. Bizkaia. Tel. 944 349 740.",,167,,,,4,1,"App\PosterModel","2019-06-20 11:10:11","2019-06-20 11:10:11"
830,"118/15. Nieves Albizu Rodríguez, Licenciada en Odontología. C/ Sabino Arana, 6. Santurce. Bizkaia. Tel. 944 349 740.",,167,,,,4,2,"App\PosterModel","2019-06-20 11:10:12","2019-06-20 11:10:12"
831,"118/15. Nieves Albizu Rodríguez, Licenciada en Odontología. C/ Sabino Arana, 6. Santurce. Bizkaia. Tel. 944 349 740.",,167,,,,4,3,"App\PosterModel","2019-06-20 11:10:13","2019-06-20 11:10:13"
832,"118/15. Nieves Albizu Rodríguez, Licenciada en Odontología. C/ Sabino Arana, 6. Santurce. Bizkaia. Tel. 944 349 740.",,167,,,,4,4,"App\PosterModel","2019-06-20 11:10:14","2019-06-20 11:10:14"
833,"118/15. Nieves Albizu Rodríguez, Licenciada en Odontología. C/ Sabino Arana, 6. Santurce. Bizkaia. Tel. 944 349 740.",,167,,,,4,5,"App\PosterModel","2019-06-20 11:10:15","2019-06-20 11:10:15"
834,"4000276/RMu. Carmen Calderón Fructuoso, nº de colegiado: 30001168.",,129,,,,4,1,"App\PosterModel","2019-06-20 11:10:25","2019-06-20 11:10:25"
835,"4000276/RMu. Carmen Calderón Fructuoso, nº de colegiado: 30001168.",,129,,,,4,2,"App\PosterModel","2019-06-20 11:10:26","2019-06-20 11:10:26"
836,"4000276/RMu. Carmen Calderón Fructuoso, nº de colegiado: 30001168.",,129,,,,4,3,"App\PosterModel","2019-06-20 11:10:28","2019-06-20 11:10:28"
837,"4000276/RMu. Carmen Calderón Fructuoso, nº de colegiado: 30001168.",,129,,,,4,4,"App\PosterModel","2019-06-20 11:10:29","2019-06-20 11:10:29"
838,"4000276/RMu. Carmen Calderón Fructuoso, nº de colegiado: 30001168.",,129,,,,4,5,"App\PosterModel","2019-06-20 11:10:30","2019-06-20 11:10:30"
839,"4000276/RMu. Irene Palazón Pérez, nº de colegiado: 30001331.",,95,,,,4,1,"App\PosterModel","2019-06-20 11:10:40","2019-06-20 11:10:40"
840,"4000276/RMu. Irene Palazón Pérez, nº de colegiado: 30001331.",,95,,,,4,2,"App\PosterModel","2019-06-20 11:10:43","2019-06-20 11:10:43"
841,"4000276/RMu. Irene Palazón Pérez, nº de colegiado: 30001331.",,95,,,,4,3,"App\PosterModel","2019-06-20 11:10:44","2019-06-20 11:10:44"
842,"4000276/RMu. Irene Palazón Pérez, nº de colegiado: 30001331.",,95,,,,4,4,"App\PosterModel","2019-06-20 11:10:46","2019-06-20 11:10:46"
843,"4000276/RMu. Irene Palazón Pérez, nº de colegiado: 30001331.",,95,,,,4,5,"App\PosterModel","2019-06-20 11:10:47","2019-06-20 11:10:47"
844,"4000277/RMu. Elena López de Viñaspre Rodríguez, nº de colegiado: 30001223.",,37,,,,4,1,"App\PosterModel","2019-06-20 11:11:02","2019-06-20 11:11:02"
845,"4000277/RMu. Elena López de Viñaspre Rodríguez, nº de colegiado: 30001223.",,37,,,,4,2,"App\PosterModel","2019-06-20 11:11:05","2019-06-20 11:11:05"
846,"4000277/RMu. Elena López de Viñaspre Rodríguez, nº de colegiado: 30001223.",,37,,,,4,3,"App\PosterModel","2019-06-20 11:11:07","2019-06-20 11:11:07"
847,"4000277/RMu. Elena López de Viñaspre Rodríguez, nº de colegiado: 30001223.",,37,,,,4,4,"App\PosterModel","2019-06-20 11:11:09","2019-06-20 11:11:09"
848,"4000277/RMu. Elena López de Viñaspre Rodríguez, nº de colegiado: 30001223.",,37,,,,4,5,"App\PosterModel","2019-06-20 11:11:13","2019-06-20 11:11:13"
849,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,4,1,"App\PosterModel","2019-06-20 11:11:27","2019-06-20 11:11:27"
850,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,4,2,"App\PosterModel","2019-06-20 11:11:28","2019-06-20 11:11:28"
851,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,4,3,"App\PosterModel","2019-06-20 11:11:30","2019-06-20 11:11:30"
852,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,4,4,"App\PosterModel","2019-06-20 11:11:31","2019-06-20 11:11:31"
853,"4000325/RMu. Javier Hernández López, nº de colegiado: 11001929.",,5,,,,4,5,"App\PosterModel","2019-06-20 11:11:32","2019-06-20 11:11:32"
854,"C.2.5.1/4132/3.",,69,,,,4,1,"App\PosterModel","2019-06-20 11:11:47","2019-06-20 11:11:47"
855,"C.2.5.1/4132/3.",,69,,,,4,2,"App\PosterModel","2019-06-20 11:11:49","2019-06-20 11:11:49"
856,"C.2.5.1/4132/3.",,69,,,,4,3,"App\PosterModel","2019-06-20 11:11:50","2019-06-20 11:11:50"
857,"C.2.5.1/4132/3.",,69,,,,4,4,"App\PosterModel","2019-06-20 11:11:51","2019-06-20 11:11:51"
858,"C.2.5.1/4132/3.",,69,,,,4,5,"App\PosterModel","2019-06-20 11:11:52","2019-06-20 11:11:52"
859,"C.2.5.1/4195/1.",,137,,,,4,1,"App\PosterModel","2019-06-20 11:12:02","2019-06-20 11:12:02"
860,"C.2.5.1/4195/1.",,137,,,,4,2,"App\PosterModel","2019-06-20 11:12:05","2019-06-20 11:12:05"
861,"C.2.5.1/4195/1.",,137,,,,4,3,"App\PosterModel","2019-06-20 11:12:06","2019-06-20 11:12:06"
862,"C.2.5.1/4195/1.",,137,,,,4,4,"App\PosterModel","2019-06-20 11:12:08","2019-06-20 11:12:08"
863,"C.2.5.1/4195/1.",,137,,,,4,5,"App\PosterModel","2019-06-20 11:12:09","2019-06-20 11:12:09"
864,"CPS-2454C/7-16-NA.",,141,,,,4,1,"App\PosterModel","2019-06-20 11:12:22","2019-06-20 11:12:22"
865,"CPS-2454C/7-16-NA.",,141,,,,4,2,"App\PosterModel","2019-06-20 11:12:23","2019-06-20 11:12:23"
866,"CPS-2454C/7-16-NA.",,141,,,,4,3,"App\PosterModel","2019-06-20 11:12:24","2019-06-20 11:12:24"
867,"CPS-2454C/7-16-NA.",,141,,,,4,4,"App\PosterModel","2019-06-20 11:12:25","2019-06-20 11:12:25"
868,"CPS-2454C/7-16-NA.",,141,,,,4,5,"App\PosterModel","2019-06-20 11:12:27","2019-06-20 11:12:27"
869,"CPS-2831C/2-16-NA.",,186,,,,4,1,"App\PosterModel","2019-06-20 11:12:37","2019-06-20 11:12:37"
870,"CPS-2831C/2-16-NA.",,186,,,,4,2,"App\PosterModel","2019-06-20 11:12:39","2019-06-20 11:12:39"
871,"CPS-2831C/2-16-NA.",,186,,,,4,3,"App\PosterModel","2019-06-20 11:12:40","2019-06-20 11:12:40"
872,"CPS-2831C/2-16-NA.",,186,,,,4,4,"App\PosterModel","2019-06-20 11:12:41","2019-06-20 11:12:41"
873,"CPS-2831C/2-16-NA.",,186,,,,4,5,"App\PosterModel","2019-06-20 11:12:43","2019-06-20 11:12:43"
874,"CPS-2833C/2-16-NA.",,142,,,,4,1,"App\PosterModel","2019-06-20 11:12:56","2019-06-20 11:12:56"
875,"CPS-2833C/2-16-NA.",,142,,,,4,2,"App\PosterModel","2019-06-20 11:12:57","2019-06-20 11:12:57"
876,"CPS-2833C/2-16-NA.",,142,,,,4,3,"App\PosterModel","2019-06-20 11:13:01","2019-06-20 11:13:01"
877,"CPS-2833C/2-16-NA.",,142,,,,4,4,"App\PosterModel","2019-06-20 11:13:03","2019-06-20 11:13:03"
878,"CPS-2833C/2-16-NA.",,142,,,,4,5,"App\PosterModel","2019-06-20 11:13:04","2019-06-20 11:13:04"
879,"RAPS 50/162/15.",,,,2,,4,1,"App\PosterModel","2019-06-20 11:13:20","2019-06-20 11:13:20"
880,"RAPS 50/162/15.",,,,2,,4,2,"App\PosterModel","2019-06-20 11:13:22","2019-06-20 11:13:22"
881,"RAPS 50/162/15.",,,,2,,4,3,"App\PosterModel","2019-06-20 11:13:23","2019-06-20 11:13:23"
882,"RAPS 50/162/15.",,,,2,,4,4,"App\PosterModel","2019-06-20 11:13:25","2019-06-20 11:13:25"
883,"RAPS 50/162/15.",,,,2,,4,5,"App\PosterModel","2019-06-20 11:13:26","2019-06-20 11:13:26"
884,"CPS-2833C/45-19-NA",,141,,,,16,4,"App\PosterModel","2019-08-20 10:57:31","2019-08-20 10:57:31"
885,"RPS 302/18 Responsable Asistencial Licenciado en Odontología",,,,16,,16,4,"App\PosterModel","2019-08-20 11:02:08","2019-08-20 11:02:08"
886,"CPS-2833C/45-19-NA",,142,,,,16,4,"App\PosterModel","2019-08-20 11:03:20","2019-08-20 11:03:20"
