id,"created_at","updated_at"
2787,"2019-10-10 13:03:36","2019-10-10 13:03:36"
2788,"2019-10-10 13:04:52","2019-10-10 13:04:52"
2789,"2019-10-10 13:05:07","2019-10-10 13:05:07"
2790,"2019-10-10 13:05:42","2019-10-10 13:05:42"
2791,"2019-10-10 13:06:03","2019-10-10 13:06:03"
2792,"2019-10-10 13:42:28","2019-10-10 13:42:28"
2793,"2019-10-11 12:02:47","2019-10-11 12:02:47"
2794,"2019-10-11 12:03:56","2019-10-11 12:03:56"
2795,"2019-10-11 12:04:24","2019-10-11 12:04:24"
2796,"2019-10-11 12:04:47","2019-10-11 12:04:47"
2797,"2019-10-11 13:52:36","2019-10-11 13:52:36"
2798,"2019-10-11 13:54:39","2019-10-11 13:54:39"
2799,"2019-10-11 13:55:03","2019-10-11 13:55:03"
2800,"2019-10-14 09:39:34","2019-10-14 09:39:34"
2801,"2019-10-14 09:59:08","2019-10-14 09:59:08"
2802,"2019-10-14 09:59:26","2019-10-14 09:59:26"
2803,"2019-10-14 13:32:22","2019-10-14 13:32:22"
2804,"2019-10-14 13:33:13","2019-10-14 13:33:13"
2805,"2019-10-14 13:35:06","2019-10-14 13:35:06"
2806,"2019-10-14 13:35:45","2019-10-14 13:35:45"
2807,"2019-10-14 13:42:39","2019-10-14 13:42:39"
2808,"2019-10-14 14:06:22","2019-10-14 14:06:22"
2809,"2019-10-15 10:56:00","2019-10-15 10:56:00"
2810,"2019-10-15 10:57:18","2019-10-15 10:57:18"
2811,"2019-10-15 10:58:42","2019-10-15 10:58:42"
2812,"2019-10-15 10:59:12","2019-10-15 10:59:12"
2813,"2019-10-15 10:59:44","2019-10-15 10:59:44"
2814,"2019-10-15 11:00:17","2019-10-15 11:00:17"
2815,"2019-10-15 11:13:03","2019-10-15 11:13:03"
2816,"2019-10-15 11:38:51","2019-10-15 11:38:51"
2817,"2019-10-15 11:41:53","2019-10-15 11:41:53"
2818,"2019-10-15 16:32:03","2019-10-15 16:32:03"
2819,"2019-10-15 16:32:52","2019-10-15 16:32:52"
2820,"2019-10-15 16:44:04","2019-10-15 16:44:04"
2821,"2019-10-15 18:23:25","2019-10-15 18:23:25"
2822,"2019-10-15 18:23:47","2019-10-15 18:23:47"
2823,"2019-10-15 18:24:12","2019-10-15 18:24:12"
2824,"2019-10-16 10:08:37","2019-10-16 10:08:37"
2825,"2019-10-16 10:09:09","2019-10-16 10:09:09"
2826,"2019-10-16 10:53:42","2019-10-16 10:53:42"
2827,"2019-10-16 10:54:19","2019-10-16 10:54:19"
2828,"2019-10-16 11:03:26","2019-10-16 11:03:26"
2829,"2019-10-16 11:03:53","2019-10-16 11:03:53"
2830,"2019-10-16 11:10:11","2019-10-16 11:10:11"
2831,"2019-10-17 09:22:27","2019-10-17 09:22:27"
2832,"2019-10-17 09:22:50","2019-10-17 09:22:50"
2833,"2019-10-17 09:23:49","2019-10-17 09:23:49"
2834,"2019-10-17 09:24:37","2019-10-17 09:24:37"
2835,"2019-10-17 09:25:08","2019-10-17 09:25:08"
2836,"2019-10-17 09:25:38","2019-10-17 09:25:38"
2837,"2019-10-17 09:26:00","2019-10-17 09:26:00"
2838,"2019-10-17 09:26:58","2019-10-17 09:26:58"
2839,"2019-10-17 09:27:45","2019-10-17 09:27:45"
2840,"2019-10-17 09:28:07","2019-10-17 09:28:07"
2841,"2019-10-17 12:14:10","2019-10-17 12:14:10"
2842,"2019-10-17 12:15:30","2019-10-17 12:15:30"
2843,"2019-10-17 12:16:18","2019-10-17 12:16:18"
2844,"2019-10-17 12:17:07","2019-10-17 12:17:07"
2845,"2019-10-17 12:17:56","2019-10-17 12:17:56"
2846,"2019-10-18 09:10:08","2019-10-18 09:10:08"
2847,"2019-10-18 09:10:36","2019-10-18 09:10:36"
2848,"2019-10-18 09:12:53","2019-10-18 09:12:53"
2849,"2019-10-18 09:14:53","2019-10-18 09:14:53"
2850,"2019-10-18 09:15:17","2019-10-18 09:15:17"
2851,"2019-10-18 09:15:58","2019-10-18 09:15:58"
2852,"2019-10-18 11:32:06","2019-10-18 11:32:06"
2853,"2019-10-18 11:32:41","2019-10-18 11:32:41"
2854,"2019-10-18 11:33:12","2019-10-18 11:33:12"
2855,"2019-10-18 11:33:29","2019-10-18 11:33:29"
2856,"2019-10-18 13:49:57","2019-10-18 13:49:57"
2857,"2019-10-21 09:32:05","2019-10-21 09:32:05"
2858,"2019-10-21 09:33:43","2019-10-21 09:33:43"
2859,"2019-10-21 09:34:48","2019-10-21 09:34:48"
2860,"2019-10-21 09:39:17","2019-10-21 09:39:17"
2861,"2019-10-21 09:40:29","2019-10-21 09:40:29"
2862,"2019-10-21 09:41:23","2019-10-21 09:41:23"
2863,"2019-10-21 09:46:32","2019-10-21 09:46:32"
2864,"2019-10-21 09:47:06","2019-10-21 09:47:06"
2865,"2019-10-21 09:47:27","2019-10-21 09:47:27"
2866,"2019-10-21 09:48:06","2019-10-21 09:48:06"
2867,"2019-10-21 09:49:35","2019-10-21 09:49:35"
2868,"2019-10-21 13:36:00","2019-10-21 13:36:00"
2869,"2019-10-21 13:37:20","2019-10-21 13:37:20"
2870,"2019-10-21 13:38:24","2019-10-21 13:38:24"
2871,"2019-10-21 13:39:11","2019-10-21 13:39:11"
2872,"2019-10-21 13:39:54","2019-10-21 13:39:54"
2873,"2019-10-21 13:40:31","2019-10-21 13:40:31"
2874,"2019-10-21 13:41:25","2019-10-21 13:41:25"
2875,"2019-10-21 13:44:26","2019-10-21 13:44:26"
2876,"2019-10-21 13:44:58","2019-10-21 13:44:58"
2877,"2019-10-21 13:45:27","2019-10-21 13:45:27"
2878,"2019-10-21 13:46:06","2019-10-21 13:46:06"
2879,"2019-10-22 09:41:10","2019-10-22 09:41:10"
2880,"2019-10-22 09:41:42","2019-10-22 09:41:42"
2881,"2019-10-23 13:39:17","2019-10-23 13:39:17"
2882,"2019-10-23 13:39:51","2019-10-23 13:39:51"
2883,"2019-10-23 13:40:44","2019-10-23 13:40:44"
2884,"2019-10-23 13:41:05","2019-10-23 13:41:05"
2885,"2019-10-23 13:41:24","2019-10-23 13:41:24"
2886,"2019-10-23 13:41:52","2019-10-23 13:41:52"
2887,"2019-10-23 13:42:07","2019-10-23 13:42:07"
2888,"2019-10-23 13:44:48","2019-10-23 13:44:48"
2889,"2019-10-23 13:45:17","2019-10-23 13:45:17"
2890,"2019-10-23 13:45:41","2019-10-23 13:45:41"
2891,"2019-10-23 13:45:54","2019-10-23 13:45:54"
2892,"2019-10-23 13:46:13","2019-10-23 13:46:13"
2893,"2019-10-23 13:47:01","2019-10-23 13:47:01"
2894,"2019-10-23 13:53:17","2019-10-23 13:53:17"
2895,"2019-10-23 13:55:21","2019-10-23 13:55:21"
2896,"2019-10-24 09:31:04","2019-10-24 09:31:04"
2897,"2019-10-24 09:31:37","2019-10-24 09:31:37"
2898,"2019-10-24 09:32:23","2019-10-24 09:32:23"
2899,"2019-10-24 09:38:49","2019-10-24 09:38:49"
2900,"2019-10-24 09:39:27","2019-10-24 09:39:27"
2901,"2019-10-24 09:40:00","2019-10-24 09:40:00"
2902,"2019-10-24 09:40:51","2019-10-24 09:40:51"
2903,"2019-10-24 11:21:00","2019-10-24 11:21:00"
2904,"2019-10-24 11:21:37","2019-10-24 11:21:37"
2905,"2019-10-24 11:22:26","2019-10-24 11:22:26"
2906,"2019-10-24 11:25:28","2019-10-24 11:25:28"
2907,"2019-10-24 11:46:55","2019-10-24 11:46:55"
2908,"2019-10-24 11:48:26","2019-10-24 11:48:26"
2909,"2019-10-24 11:49:22","2019-10-24 11:49:22"
2910,"2019-10-24 11:50:04","2019-10-24 11:50:04"
2911,"2019-10-24 13:07:38","2019-10-24 13:07:38"
2912,"2019-10-25 10:29:09","2019-10-25 10:29:09"
2913,"2019-10-25 10:29:31","2019-10-25 10:29:31"
2914,"2019-10-25 10:30:13","2019-10-25 10:30:13"
2915,"2019-10-25 10:30:48","2019-10-25 10:30:48"
2916,"2019-10-25 10:34:09","2019-10-25 10:34:09"
2917,"2019-10-25 13:25:09","2019-10-25 13:25:09"
2918,"2019-10-25 13:25:53","2019-10-25 13:25:53"
2919,"2019-10-25 13:26:50","2019-10-25 13:26:50"
2920,"2019-10-25 13:27:44","2019-10-25 13:27:44"
2921,"2019-10-28 09:23:56","2019-10-28 09:23:56"
2922,"2019-10-28 09:25:17","2019-10-28 09:25:17"
2923,"2019-10-28 09:33:09","2019-10-28 09:33:09"
2924,"2019-10-28 09:33:35","2019-10-28 09:33:35"
2925,"2019-10-28 09:35:05","2019-10-28 09:35:05"
2926,"2019-10-28 09:35:47","2019-10-28 09:35:47"
2927,"2019-10-28 09:38:54","2019-10-28 09:38:54"
2928,"2019-10-28 11:00:43","2019-10-28 11:00:43"
2929,"2019-10-28 13:14:34","2019-10-28 13:14:34"
2930,"2019-10-28 13:15:49","2019-10-28 13:15:49"
2931,"2019-10-28 13:47:15","2019-10-28 13:47:15"
2932,"2019-10-28 17:58:30","2019-10-28 17:58:30"
2933,"2019-10-28 18:00:54","2019-10-28 18:00:54"
2934,"2019-10-28 18:01:31","2019-10-28 18:01:31"
2935,"2019-10-28 18:02:14","2019-10-28 18:02:14"
2936,"2019-10-29 09:20:33","2019-10-29 09:20:33"
2937,"2019-10-29 09:23:05","2019-10-29 09:23:05"
2938,"2019-10-29 09:23:30","2019-10-29 09:23:30"
2939,"2019-10-29 09:24:03","2019-10-29 09:24:03"
2940,"2019-10-29 09:24:21","2019-10-29 09:24:21"
2941,"2019-10-29 09:25:00","2019-10-29 09:25:00"
2942,"2019-10-29 09:26:37","2019-10-29 09:26:37"
2943,"2019-10-29 13:58:40","2019-10-29 13:58:40"
2944,"2019-10-29 14:00:12","2019-10-29 14:00:12"
2945,"2019-10-29 14:00:50","2019-10-29 14:00:50"
2946,"2019-10-30 11:01:48","2019-10-30 11:01:48"
2947,"2019-10-30 11:02:26","2019-10-30 11:02:26"
2948,"2019-10-30 11:02:56","2019-10-30 11:02:56"
2949,"2019-10-30 11:04:28","2019-10-30 11:04:28"
2950,"2019-10-30 11:04:59","2019-10-30 11:04:59"
2951,"2019-10-30 12:53:21","2019-10-30 12:53:21"
2952,"2019-10-30 12:53:47","2019-10-30 12:53:47"
2953,"2019-10-30 12:54:22","2019-10-30 12:54:22"
2954,"2019-10-30 17:26:31","2019-10-30 17:26:31"
2955,"2019-10-31 12:22:14","2019-10-31 12:22:14"
2956,"2019-10-31 12:23:10","2019-10-31 12:23:10"
2957,"2019-10-31 12:24:08","2019-10-31 12:24:08"
2958,"2019-10-31 12:24:23","2019-10-31 12:24:23"
2959,"2019-10-31 12:27:44","2019-10-31 12:27:44"
2960,"2019-10-31 12:28:03","2019-10-31 12:28:03"
2961,"2019-10-31 12:30:33","2019-10-31 12:30:33"
2962,"2019-10-31 13:45:22","2019-10-31 13:45:22"
2963,"2019-10-31 16:58:58","2019-10-31 16:58:58"
2964,"2019-10-31 17:56:43","2019-10-31 17:56:43"
2965,"2019-10-31 18:12:20","2019-10-31 18:12:20"
2966,"2019-11-04 09:31:18","2019-11-04 09:31:18"
2967,"2019-11-04 09:31:46","2019-11-04 09:31:46"
2968,"2019-11-04 09:32:11","2019-11-04 09:32:11"
2969,"2019-11-04 09:32:33","2019-11-04 09:32:33"
2970,"2019-11-04 09:33:05","2019-11-04 09:33:05"
2971,"2019-11-04 09:34:16","2019-11-04 09:34:16"
2972,"2019-11-04 09:35:09","2019-11-04 09:35:09"
2973,"2019-11-04 10:23:40","2019-11-04 10:23:40"
2974,"2019-11-04 10:24:24","2019-11-04 10:24:24"
2975,"2019-11-04 10:44:32","2019-11-04 10:44:32"
2976,"2019-11-04 10:44:43","2019-11-04 10:44:43"
2977,"2019-11-04 10:45:03","2019-11-04 10:45:03"
2978,"2019-11-04 13:31:09","2019-11-04 13:31:09"
2979,"2019-11-04 13:32:04","2019-11-04 13:32:04"
2980,"2019-11-04 18:30:24","2019-11-04 18:30:24"
2981,"2019-11-05 10:56:27","2019-11-05 10:56:27"
2982,"2019-11-05 10:57:26","2019-11-05 10:57:26"
2983,"2019-11-05 11:03:15","2019-11-05 11:03:15"
2984,"2019-11-05 14:38:12","2019-11-05 14:38:12"
2985,"2019-11-05 17:34:38","2019-11-05 17:34:38"
2986,"2019-11-05 17:44:35","2019-11-05 17:44:35"
2987,"2019-11-06 09:06:33","2019-11-06 09:06:33"
2988,"2019-11-06 09:08:38","2019-11-06 09:08:38"
2989,"2019-11-06 11:50:19","2019-11-06 11:50:19"
2990,"2019-11-06 11:50:27","2019-11-06 11:50:27"
2991,"2019-11-06 11:51:20","2019-11-06 11:51:20"
2992,"2019-11-06 11:52:12","2019-11-06 11:52:12"
2993,"2019-11-06 11:52:42","2019-11-06 11:52:42"
2994,"2019-11-06 11:53:02","2019-11-06 11:53:02"
2995,"2019-11-06 11:54:22","2019-11-06 11:54:22"
2996,"2019-11-06 13:09:28","2019-11-06 13:09:28"
2997,"2019-11-06 13:10:21","2019-11-06 13:10:21"
2998,"2019-11-06 17:30:50","2019-11-06 17:30:50"
2999,"2019-11-06 17:31:31","2019-11-06 17:31:31"
3000,"2019-11-06 17:32:11","2019-11-06 17:32:11"
3001,"2019-11-07 09:10:53","2019-11-07 09:10:53"
3002,"2019-11-07 09:11:51","2019-11-07 09:11:51"
3003,"2019-11-07 09:12:12","2019-11-07 09:12:12"
3004,"2019-11-07 11:00:36","2019-11-07 11:00:36"
3005,"2019-11-07 11:01:45","2019-11-07 11:01:45"
3006,"2019-11-07 11:01:57","2019-11-07 11:01:57"
3007,"2019-11-07 11:02:22","2019-11-07 11:02:22"
3008,"2019-11-07 11:03:33","2019-11-07 11:03:33"
3009,"2019-11-07 11:04:00","2019-11-07 11:04:00"
3010,"2019-11-07 11:04:27","2019-11-07 11:04:27"
3011,"2019-11-07 11:33:56","2019-11-07 11:33:56"
3012,"2019-11-07 11:37:32","2019-11-07 11:37:32"
3013,"2019-11-07 11:42:40","2019-11-07 11:42:40"
3014,"2019-11-07 12:21:22","2019-11-07 12:21:22"
3015,"2019-11-07 14:00:36","2019-11-07 14:00:36"
3016,"2019-11-07 14:01:09","2019-11-07 14:01:09"
3017,"2019-11-07 16:41:00","2019-11-07 16:41:00"
3018,"2019-11-07 16:42:49","2019-11-07 16:42:49"
3019,"2019-11-07 16:49:12","2019-11-07 16:49:12"
3020,"2019-11-07 16:50:08","2019-11-07 16:50:08"
3021,"2019-11-08 10:05:52","2019-11-08 10:05:52"
3022,"2019-11-08 10:06:25","2019-11-08 10:06:25"
3023,"2019-11-08 12:14:22","2019-11-08 12:14:22"
3024,"2019-11-08 12:14:59","2019-11-08 12:14:59"
3025,"2019-11-08 12:15:46","2019-11-08 12:15:46"
3026,"2019-11-08 12:51:17","2019-11-08 12:51:17"
3027,"2019-11-11 09:36:11","2019-11-11 09:36:11"
3028,"2019-11-11 09:37:27","2019-11-11 09:37:27"
3029,"2019-11-11 09:38:01","2019-11-11 09:38:01"
3030,"2019-11-11 09:38:28","2019-11-11 09:38:28"
3031,"2019-11-11 09:38:52","2019-11-11 09:38:52"
3032,"2019-11-11 09:39:09","2019-11-11 09:39:09"
3033,"2019-11-11 09:39:28","2019-11-11 09:39:28"
3034,"2019-11-11 09:40:17","2019-11-11 09:40:17"
3035,"2019-11-11 09:42:32","2019-11-11 09:42:32"
3036,"2019-11-11 09:43:35","2019-11-11 09:43:35"
3037,"2019-11-11 09:43:48","2019-11-11 09:43:48"
3038,"2019-11-11 09:44:37","2019-11-11 09:44:37"
3039,"2019-11-11 09:45:11","2019-11-11 09:45:11"
3040,"2019-11-11 09:45:27","2019-11-11 09:45:27"
3041,"2019-11-11 09:47:16","2019-11-11 09:47:16"
3042,"2019-11-11 10:07:23","2019-11-11 10:07:23"
3043,"2019-11-11 11:43:21","2019-11-11 11:43:21"
3044,"2019-11-11 11:44:24","2019-11-11 11:44:24"
3045,"2019-11-11 11:46:04","2019-11-11 11:46:04"
3046,"2019-11-11 11:57:28","2019-11-11 11:57:28"
3047,"2019-11-11 13:18:11","2019-11-11 13:18:11"
3048,"2019-11-11 13:18:38","2019-11-11 13:18:38"
3049,"2019-11-11 17:24:46","2019-11-11 17:24:46"
3050,"2019-11-11 17:26:31","2019-11-11 17:26:31"
3051,"2019-11-11 17:26:54","2019-11-11 17:26:54"
3052,"2019-11-11 17:27:24","2019-11-11 17:27:24"
3053,"2019-11-11 17:27:44","2019-11-11 17:27:44"
3054,"2019-11-12 09:08:58","2019-11-12 09:08:58"
3055,"2019-11-12 09:10:08","2019-11-12 09:10:08"
3056,"2019-11-12 17:45:37","2019-11-12 17:45:37"
3057,"2019-11-12 17:46:41","2019-11-12 17:46:41"
3058,"2019-11-12 17:47:30","2019-11-12 17:47:30"
3059,"2019-11-12 17:48:15","2019-11-12 17:48:15"
3060,"2019-11-12 17:49:18","2019-11-12 17:49:18"
3061,"2019-11-12 17:49:50","2019-11-12 17:49:50"
3062,"2019-11-12 17:52:58","2019-11-12 17:52:58"
3063,"2019-11-12 17:53:25","2019-11-12 17:53:25"
3064,"2019-11-13 17:13:08","2019-11-13 17:13:08"
3065,"2019-11-13 17:14:03","2019-11-13 17:14:03"
3066,"2019-11-13 17:14:34","2019-11-13 17:14:34"
3067,"2019-11-13 17:15:18","2019-11-13 17:15:18"
3068,"2019-11-13 17:15:45","2019-11-13 17:15:45"
3069,"2019-11-13 17:17:30","2019-11-13 17:17:30"
3070,"2019-11-14 08:51:15","2019-11-14 08:51:15"
3071,"2019-11-14 08:52:06","2019-11-14 08:52:06"
3072,"2019-11-14 08:52:46","2019-11-14 08:52:46"
3073,"2019-11-14 09:02:56","2019-11-14 09:02:56"
3074,"2019-11-14 13:08:29","2019-11-14 13:08:29"
3075,"2019-11-14 13:08:47","2019-11-14 13:08:47"
3076,"2019-11-14 13:09:54","2019-11-14 13:09:54"
3077,"2019-11-15 13:47:55","2019-11-15 13:47:55"
3078,"2019-11-15 13:48:29","2019-11-15 13:48:29"
3079,"2019-11-18 09:25:25","2019-11-18 09:25:25"
3080,"2019-11-18 09:25:46","2019-11-18 09:25:46"
3081,"2019-11-18 09:26:17","2019-11-18 09:26:17"
3082,"2019-11-18 09:26:49","2019-11-18 09:26:49"
3083,"2019-11-18 09:27:10","2019-11-18 09:27:10"
3084,"2019-11-18 09:27:46","2019-11-18 09:27:46"
3085,"2019-11-18 09:28:14","2019-11-18 09:28:14"
3086,"2019-11-18 13:10:25","2019-11-18 13:10:25"
3087,"2019-11-18 13:30:18","2019-11-18 13:30:18"
3088,"2019-11-18 13:31:12","2019-11-18 13:31:12"
3089,"2019-11-18 13:32:00","2019-11-18 13:32:00"
3090,"2019-11-18 17:41:51","2019-11-18 17:41:51"
3091,"2019-11-18 17:42:36","2019-11-18 17:42:36"
3092,"2019-11-18 17:43:53","2019-11-18 17:43:53"
3093,"2019-11-19 09:03:17","2019-11-19 09:03:17"
3094,"2019-11-19 09:04:05","2019-11-19 09:04:05"
3095,"2019-11-19 09:05:09","2019-11-19 09:05:09"
3096,"2019-11-19 12:14:10","2019-11-19 12:14:10"
3097,"2019-11-19 12:15:03","2019-11-19 12:15:03"
3098,"2019-11-19 12:15:34","2019-11-19 12:15:34"
3099,"2019-11-19 12:15:52","2019-11-19 12:15:52"
3100,"2019-11-19 12:16:14","2019-11-19 12:16:14"
3101,"2019-11-19 12:16:43","2019-11-19 12:16:43"
3102,"2019-11-19 12:17:09","2019-11-19 12:17:09"
3103,"2019-11-19 12:17:52","2019-11-19 12:17:52"
3104,"2019-11-19 12:18:09","2019-11-19 12:18:09"
3105,"2019-11-19 12:53:34","2019-11-19 12:53:34"
3106,"2019-11-19 12:59:38","2019-11-19 12:59:38"
3107,"2019-11-19 13:36:39","2019-11-19 13:36:39"
3108,"2019-11-19 17:49:24","2019-11-19 17:49:24"
3109,"2019-11-19 17:50:13","2019-11-19 17:50:13"
3110,"2019-11-19 18:10:08","2019-11-19 18:10:08"
3111,"2019-11-19 18:10:31","2019-11-19 18:10:31"
3112,"2019-11-20 10:58:22","2019-11-20 10:58:22"
3113,"2019-11-20 11:47:20","2019-11-20 11:47:20"
3114,"2019-11-20 11:56:27","2019-11-20 11:56:27"
3115,"2019-11-20 12:02:16","2019-11-20 12:02:16"
3116,"2019-11-20 13:36:42","2019-11-20 13:36:42"
3117,"2019-11-20 13:37:08","2019-11-20 13:37:08"
3118,"2019-11-20 13:37:32","2019-11-20 13:37:32"
3119,"2019-11-20 13:37:49","2019-11-20 13:37:49"
3120,"2019-11-20 13:38:17","2019-11-20 13:38:17"
3121,"2019-11-20 13:38:46","2019-11-20 13:38:46"
3122,"2019-11-21 09:18:41","2019-11-21 09:18:41"
3123,"2019-11-21 17:24:35","2019-11-21 17:24:35"
3124,"2019-11-21 17:26:07","2019-11-21 17:26:07"
3125,"2019-11-21 17:28:09","2019-11-21 17:28:09"
3126,"2019-11-21 17:33:02","2019-11-21 17:33:02"
3127,"2019-11-21 17:34:03","2019-11-21 17:34:03"
3128,"2019-11-21 17:34:44","2019-11-21 17:34:44"
3129,"2019-11-21 17:36:05","2019-11-21 17:36:05"
3130,"2019-11-21 17:36:39","2019-11-21 17:36:39"
3131,"2019-11-22 10:08:21","2019-11-22 10:08:21"
3132,"2019-11-22 12:49:02","2019-11-22 12:49:02"
3133,"2019-11-22 12:49:25","2019-11-22 12:49:25"
3134,"2019-11-22 12:49:56","2019-11-22 12:49:56"
3135,"2019-11-22 13:04:16","2019-11-22 13:04:16"
3136,"2019-11-22 13:04:50","2019-11-22 13:04:50"
3137,"2019-11-22 13:05:17","2019-11-22 13:05:17"
3138,"2019-11-22 13:06:02","2019-11-22 13:06:02"
3139,"2019-11-25 09:30:14","2019-11-25 09:30:14"
3140,"2019-11-25 09:30:56","2019-11-25 09:30:56"
3141,"2019-11-25 09:32:05","2019-11-25 09:32:05"
3142,"2019-11-25 09:32:59","2019-11-25 09:32:59"
3143,"2019-11-25 09:33:23","2019-11-25 09:33:23"
3144,"2019-11-25 09:33:53","2019-11-25 09:33:53"
3145,"2019-11-25 09:35:38","2019-11-25 09:35:38"
3146,"2019-11-25 11:55:18","2019-11-25 11:55:18"
3147,"2019-11-25 11:56:53","2019-11-25 11:56:53"
3148,"2019-11-25 11:57:42","2019-11-25 11:57:42"
3149,"2019-11-25 11:58:54","2019-11-25 11:58:54"
3150,"2019-11-25 11:59:36","2019-11-25 11:59:36"
3151,"2019-11-25 13:32:10","2019-11-25 13:32:10"
3152,"2019-11-25 14:03:53","2019-11-25 14:03:53"
3153,"2019-11-26 12:06:22","2019-11-26 12:06:22"
3154,"2019-11-26 12:07:04","2019-11-26 12:07:04"
3155,"2019-11-26 12:07:53","2019-11-26 12:07:53"
3156,"2019-11-26 12:08:47","2019-11-26 12:08:47"
3157,"2019-11-26 12:09:33","2019-11-26 12:09:33"
3158,"2019-11-26 12:09:55","2019-11-26 12:09:55"
3159,"2019-11-26 13:09:17","2019-11-26 13:09:17"
3160,"2019-11-26 13:47:21","2019-11-26 13:47:21"
3161,"2019-11-27 08:59:47","2019-11-27 08:59:47"
3162,"2019-11-27 09:00:07","2019-11-27 09:00:07"
3163,"2019-11-27 09:05:58","2019-11-27 09:05:58"
3164,"2019-11-27 14:32:00","2019-11-27 14:32:00"
3165,"2019-11-27 14:32:45","2019-11-27 14:32:45"
3166,"2019-11-27 14:33:13","2019-11-27 14:33:13"
3167,"2019-11-27 14:35:46","2019-11-27 14:35:46"
3168,"2019-11-27 14:36:14","2019-11-27 14:36:14"
3169,"2019-11-28 09:06:30","2019-11-28 09:06:30"
3170,"2019-11-28 09:11:47","2019-11-28 09:11:47"
3171,"2019-11-28 09:12:05","2019-11-28 09:12:05"
3172,"2019-11-28 09:12:38","2019-11-28 09:12:38"
3173,"2019-11-28 09:14:43","2019-11-28 09:14:43"
3174,"2019-11-28 09:20:39","2019-11-28 09:20:39"
3175,"2019-11-28 10:26:21","2019-11-28 10:26:21"
3176,"2019-11-28 10:26:55","2019-11-28 10:26:55"
3177,"2019-11-28 10:27:17","2019-11-28 10:27:17"
3178,"2019-11-28 10:28:03","2019-11-28 10:28:03"
3179,"2019-11-28 12:31:47","2019-11-28 12:31:47"
3180,"2019-11-28 14:08:09","2019-11-28 14:08:09"
3181,"2019-11-28 17:50:43","2019-11-28 17:50:43"
3182,"2019-11-28 17:51:09","2019-11-28 17:51:09"
3183,"2019-11-28 17:58:18","2019-11-28 17:58:18"
3184,"2019-11-29 10:27:52","2019-11-29 10:27:52"
3185,"2019-11-29 10:54:12","2019-11-29 10:54:12"
3186,"2019-11-29 10:55:03","2019-11-29 10:55:03"
3187,"2019-11-29 10:56:23","2019-11-29 10:56:23"
3188,"2019-11-29 11:37:37","2019-11-29 11:37:37"
3189,"2019-11-29 11:37:56","2019-11-29 11:37:56"
3190,"2019-11-29 11:39:43","2019-11-29 11:39:43"
3191,"2019-11-29 12:48:33","2019-11-29 12:48:33"
3192,"2019-11-29 13:59:34","2019-11-29 13:59:34"
3193,"2019-12-02 09:23:40","2019-12-02 09:23:40"
3194,"2019-12-02 09:24:57","2019-12-02 09:24:57"
3195,"2019-12-02 09:25:46","2019-12-02 09:25:46"
3196,"2019-12-02 09:26:15","2019-12-02 09:26:15"
3197,"2019-12-02 09:26:37","2019-12-02 09:26:37"
3198,"2019-12-02 09:27:13","2019-12-02 09:27:13"
3199,"2019-12-02 09:28:34","2019-12-02 09:28:34"
3200,"2019-12-02 11:05:05","2019-12-02 11:05:05"
3201,"2019-12-02 11:06:47","2019-12-02 11:06:47"
3202,"2019-12-02 11:53:56","2019-12-02 11:53:56"
3203,"2019-12-02 11:54:30","2019-12-02 11:54:30"
3204,"2019-12-02 11:54:57","2019-12-02 11:54:57"
3205,"2019-12-02 11:55:29","2019-12-02 11:55:29"
3206,"2019-12-02 13:02:56","2019-12-02 13:02:56"
3207,"2019-12-02 13:03:20","2019-12-02 13:03:20"
3208,"2019-12-02 13:03:40","2019-12-02 13:03:40"
3209,"2019-12-04 09:07:20","2019-12-04 09:07:20"
3210,"2019-12-04 09:08:40","2019-12-04 09:08:40"
3211,"2019-12-04 09:08:59","2019-12-04 09:08:59"
3212,"2019-12-04 09:10:40","2019-12-04 09:10:40"
3213,"2019-12-04 09:11:07","2019-12-04 09:11:07"
3214,"2019-12-04 09:13:05","2019-12-04 09:13:05"
3215,"2019-12-04 09:13:43","2019-12-04 09:13:43"
3216,"2019-12-04 09:14:02","2019-12-04 09:14:02"
3217,"2019-12-04 09:14:35","2019-12-04 09:14:35"
3218,"2019-12-04 09:14:57","2019-12-04 09:14:57"
3219,"2019-12-04 09:15:43","2019-12-04 09:15:43"
3220,"2019-12-04 09:16:13","2019-12-04 09:16:13"
3221,"2019-12-04 09:16:33","2019-12-04 09:16:33"
3222,"2019-12-04 09:20:02","2019-12-04 09:20:02"
3223,"2019-12-04 09:20:28","2019-12-04 09:20:28"
3224,"2019-12-04 09:21:02","2019-12-04 09:21:02"
3225,"2019-12-04 09:21:55","2019-12-04 09:21:55"
3226,"2019-12-04 09:23:15","2019-12-04 09:23:15"
3227,"2019-12-04 09:24:09","2019-12-04 09:24:09"
3228,"2019-12-04 10:39:31","2019-12-04 10:39:31"
3229,"2019-12-04 11:42:22","2019-12-04 11:42:22"
3230,"2019-12-04 13:19:37","2019-12-04 13:19:37"
3231,"2019-12-04 13:19:56","2019-12-04 13:19:56"
3232,"2019-12-04 13:35:48","2019-12-04 13:35:48"
3233,"2019-12-04 13:37:48","2019-12-04 13:37:48"
3234,"2019-12-05 10:07:39","2019-12-05 10:07:39"
3235,"2019-12-05 18:55:23","2019-12-05 18:55:23"
3236,"2019-12-05 18:56:47","2019-12-05 18:56:47"
3237,"2019-12-05 18:57:47","2019-12-05 18:57:47"
